Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo,Beta,J,J_interp10,notes_durations
polish,,"2. Jako władca Pan swych poddanych
","Allegro
",,,"Sacred
",pl-kk--i-545--002_2-jako-wladca-pan-swych-poddanych.krn,,,,NaN
polish,,"Nuntiavit archangelus Mariae
",,,,,pl-kk--kk-i-3--032_nuntiavit-archangelus-mariae.krn,,,,NaN
polish,,"Ecce nomen Domini
",,,,"Sacred
",pl-sa--l-1643--050_ecce-nomen-domini.krn,,,,NaN
polish,,"Egredere si praevales, Benedicte sanctissime
",,,,"Sacred
",pl-sa--l-1643--007_egredere-si-praevales-benedicte-sanctissime.krn,0.04,0.9553016363068544,0.9640620292469232,17
polish,,"Stabat Mater
",,,,"Sacred
",pl-kk--kk-i-385--012_stabat-mater.krn,,,,NaN
polish,,"Rorate
 ([Missa] No. 2.
)",,,,"Sacred; Mass
",pl-kk--kk-i-389--002-001_missa-no-2-rorate.krn,,,,NaN
polish,,"Gloria patri
",,,,"Sacred
",pl-kk--kk-i-6--007_gloria-patri.krn,,,,NaN
polish,,"Agnus Dei
 (Missa Gregoriano Canto
)",,,,"Sacred; Mass
",pl-sa--143-a-iii-43--001-008_missa-gregoriano-canto-agnus-dei.krn,,,,NaN
polish,,"Mazur
",,,,"Secular; Mazurka
",pl-sa--5-a-i-5--001_mazur.krn,,,,NaN
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--575-a-ix-55--014_keyboard-piece.krn,,,,NaN
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--049_keyboard-piece.krn,,,,NaN
polish,,"Alleluia Ave Maria
 (Missa Rorate caeli desuper
)",,,,"Sacred; Mass
",pl-kk--kk-i-276--001-003_missa-rorate-caeli-desuper-alleluia-ave-maria.krn,,,,NaN
polish,,"Paschale 1mum
",,,,"Sacred
",pl-kk--kk-i-111--006-001_deo-gratias-paschale-1mum.krn,,,,NaN
polish,,"62. Oj a gdziez ten krzywy Jan
","Allº Moderato.
",,,,pl-wnifc--13846--001-062_piesni-polskie-i-ruskie-ludu-galicyjskiego-62-oj-a-gdziez-ten-krzywy-jan.krn,,,,NaN
polish,,"Patrem omnipotentem
",,,,"Sacred
",pl-kk--kk-i-10--017_patrem-omnipotentem.krn,0.04,0.9963682424779008,0.9966399673357972,7
polish,,"Sanctus
 (Quintis ferija
)",,,,,pl-kk--kk-i-3--051-001_quintis-ferija-sanctus.krn,-0.04,0.986275723822177,0.9917468182697116,10
polish,,"La rose - Contredanse
",,,,"Secular; Contradance
",pl-sa--598-a-ix-78--001_la-rose-contredanse.krn,,,,NaN
polish,,"Patrem
 (Missa o Admirabile Comercium
)",,,,"Sacred; Mass
",pl-kk--kk-i-11--001-003_missa-o-admirabile-comercium-patrem.krn,0.08,0.9708020324169382,0.9677265898313222,18
polish,,"Andante
 (Partita B
)",,,,Partita,pl-cz--ii-245--001-001_partita-b-andante.krn,,,,NaN
polish,,"Gloria
 (Msza
)",,,,"Sacred; Mass
",pl-sa--153-a-iv-3--001-002_msza-gloria.krn,0.68,0.9781632037209196,0.9690874013980402,29
polish,,"Nicolai solemnia
",,,,"Sacred
",pl-kk--kk-i-7--116_nicolai-solemnia.krn,,,,NaN
polish,,"Rorate
 ([Missa prima]
)",,,,"Sacred
",pl-kk--kk-i-386--001-001_missa-prima-rorate.krn,-0.0,0.9694770480580808,0.9754760507502052,8
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--083_keyboard-piece.krn,0.59,0.9323803722164026,0.9535430464340864,4
polish,,"Credo
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-62--001-003_missa-credo.krn,0.26,0.9963023834012358,0.974190859590504,7
polish,,"Hodie Simon Petrus
",,,,"Sacred
",pl-kk--kk-i-178--001_hodie-simon-petrus.krn,0.05,0.9430068615436688,0.9357686876920156,9
polish,,"Jesu corona celsior
",,,,"Sacred; Hymns
",pl-kk--kk-i-195--001_jesu-corona-celsior.krn,,,,NaN
polish,,"Urzad zbawienia ludzkiego
",,,,"Sacred
",pl-stab--st-a--006_urzad-zbawienia.krn,,,,NaN
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--045_keyboard-piece.krn,,,,NaN
polish,,"Sanctus
 (Missa
)",,,,"Sacred; Mass
",pl-sa--151-a-iv-1--001-004_missa-sanctus.krn,0.9,0.9848139869559752,0.982673396061867,35
polish,,"Kirie
 (Per Octavas
)",,,,,pl-kk--kk-i-3--009-001_per-octavas-kirie.krn,,,,NaN
polish,,"Menuetto
 (Partita Es
)",,,,Partita,pl-cz--i-155--003-003_partita-es-menuetto.krn,0.49,0.8966156262686115,0.8821767873979646,5
polish,,"Secunda pars - Plenum gratia
 (Verbum caro factum est
)",,,,"Sacred
",pl-kk--kk-i-2--027-002_verbum-caro-factum-est-secunda-pars-plenum-gratia.krn,,,,NaN
polish,,"La Liberte
",,,,"Secular
",pl-sa--481-a-viii-121--005_la-liberte.krn,,,,NaN
polish,,"Prosa po festis Resurrectionis Domini/Virgini Mariae
",,,,,pl-kk--kk-i-3--026_prosa-po-festis-resurrectionis-domini-virgini-mariae.krn,,,,NaN
polish,,"Alleluia Ave Maria
 (Nro 4
)",,,,"Sacred
",pl-kk--kk-i-382--004-004_nro-4-alleluia-ave-maria.krn,0.2,0.998362828128959,0.9951877217253092,4
polish,,"Beatus vir qui inventus est
",,,,"Sacred
",pl-kk--kk-i-131--001_beatus-vir-qui-inventus-est.krn,,,,NaN
polish,,"Zawitaj corko
",,,,"Sacred
",pl-sa--480-a-viii-120--003_zawitaj-corko.krn,,,,NaN
polish,,"Kozak
",,,,"Secular
",pl-sa--481-a-viii-121--018_kozak.krn,,,,NaN
polish,,"Et in terra
 (Missa in defectu
)",,,,"Sacred; Mass
",pl-kk--kk-i-6--036-002_missa-in-defectu-et-in-terra.krn,0.03,0.9781724217243244,0.8353163210303078,10
polish,,"Tu thronus regius Maria
",,,,"Sacred
",pl-sa--377-a-viii-17--002_tu-thronus-regius-maria.krn,,,,NaN
polish,,"Rondeau
",,,,"Secular; Rondo
",pl-sa--552-a-ix-32--036_rondeau.krn,0.7,0.9959512450653144,0.9889156292354746,7
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--040_keyboard-piece.krn,,,,NaN
polish,,"Mittit ad virginem
",,,,"Sacred
",pl-kk--kk-i-7--016_mittit-ad-virginem.krn,0.01,0.988298430705588,0.9953063807736992,11
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--057_keyboard-piece.krn,,,,NaN
polish,,"Sancta Maria
",,,,"Sacred, Offertorium
",pl-kk--kk-i-388--011_sancta-maria.krn,,,,NaN
polish,,"Kyrie
 (Msza Polska
)",,,,"Sacred; Mass
",pl-sa--381-a-viii-21--001-001_msza-polska-kyrie.krn,,,,NaN
polish,,"Gloria
 (Nro 8
)",,,,"Sacred
",pl-kk--kk-i-382--008-002_nro-8-gloria.krn,0.01,0.962940473324182,0.9802604013872556,7
polish,,"Tollite portas
",,,,"Sacred
",pl-kk--kk-i-297--001_tollite-portas.krn,0.01,0.9760928571762792,0.9762766429525828,7
polish,,"107. A kto chocze Handziu znaty
","Allegro
",,,,pl-wnifc--13846--001-107_piesni-polskie-i-ruskie-ludu-galicyjskiego-107-a-kto-chocze-handziu-znaty.krn,,,,NaN
polish,,"Mazur - Cos tak oczka zapłakała
",,,,"Secular; Mazurka
",pl-sa--600-a-ix-80--001_mazur-cos-tak-oczka-zaplakala.krn,,,,NaN
polish,,"Ave Maris stella
",,,,"Sacred
",pl-kk--kk-i-489--003_ave-maris-stella.krn,,,,NaN
polish,,"Ave verum corpus
",,,,,pl-sa--95-a-ii-35--006_ave-verum-corpus.krn,1.09,0.9877510535548134,0.9819793211608128,9
polish,,"Kancjonał Zamoyskich
",,,,,pl-wn--sd-xvi-o-280_kancjonal-zamoyskich-psalm-dawidow-l-miserere-mei-smiluj-sie-nade-mna-boze.krn,,,,NaN
polish,,"Ave Hierarchia
",,,,"Sacred
",pl-kk--kk-i-6--014_ave-hierarchia.krn,,,,NaN
polish,,"Witaj o rano przebłogosławiona
",,,,"Sacred
",pl-sa--374-a-viii-14--004_witaj-o-rano-przeblogoslawiona.krn,,,,NaN
polish,,"Alleluia post partum Virgo
",,,,"Sacred
",pl-kk--kk-i-272--003_alleluia-post-partum-virgo.krn,0.06,0.9993417949984116,0.9995363986884802,9
polish,,"Rorate caeli
 (Officium Secundum
)",,,,,pl-kk--kk-i-3--007-001_officium-secundum-rorate-caeli.krn,-0.08,0.9861437268909043,0.985936110213776,3
polish,,"Deo gratias
",,,,"Sacred
",pl-kk--kk-i-133--002_deo-gratias.krn,,,,NaN
polish,,"Gloria
 ([Missa] No. 9.
)",,,,"Sacred; Mass
",pl-kk--kk-i-389--009-003_missa-no-9-gloria.krn,0.3,0.9692008646005756,0.9858321476379088,9
polish,,"Deus amo te
",,,,"Sacred
",pl-sa--446-a-viii-86--002_deus-amo-te.krn,1.11,0.9170803611241206,0.9502927473137794,10
polish,,"Mazur No. 10
",,,,,pl-wnifc--6439-n--010_mazur-no-10.krn,,,,NaN
polish,,"Juz z łez otrzyjcie
",,,,,pl-sa--579-a-ix-59_juz-z-lez-otrzyjcie.krn,,,,NaN
polish,,"Simile est regnum
",,,,"Sacred
",pl-kk--kk-i-286--002_simile-est-regnum.krn,0.09,0.9591650636150096,0.9648640583641688,12
polish,,"Deo gratias
",,,,"Sacred
",pl-kk--kk-i-6--061_deo-gratias.krn,,,,NaN
polish,,"Grates nunc omnes reddamus
",,,,"Sacred
",pl-sa--371-a-viii-11--003_grates-nunc-omnes-reddamus.krn,0.81,0.9858846501083394,0.9764772828538042,6
polish,,"Sanctus
",,,,,pl-kk--kk-i-3--048_sanctus.krn,0.1,0.9420563913536132,0.9380416416491182,17
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--026_keyboard-piece.krn,,,,NaN
polish,,"Kyrie
 (Rorate caeli
)",,,,"Sacred
",pl-kk--kk-i-277--001-002_rorate-caeli-kyrie.krn,,,,NaN
polish,,"Sanctus
 (De eclecta
)",,,,,pl-kk--kk-i-3--016-001_de-eclecta-sanctus.krn,,,,NaN
polish,,"Sanctus
 (Missa in defectu
)",,,,"Sacred; Mass
",pl-kk--kk-i-6--036-004_missa-in-defectu-sanctus.krn,0.23,0.9901534047307768,0.98695160937162,10
polish,,"Boga rodzico dziewico
",,,,"Sacred
",pl-kk--kk-i-483_boga-rodzico-dziewico.krn,,,,NaN
polish,,"Agnus Dei
 ([Missa]
)",,,,,pl-kk--kk-i-1--003-005_missa-agnus-dei.krn,0.08,0.9591048484056036,0.9637818095229654,15
polish,,"Płyncie
",,,,"Sacred
",pl-sa--l-1636--107_plyncie.krn,,,,NaN
polish,,"[Sacred song]
",,,,"Sacred
",pl-kk--i-545--013_sacred-song.krn,0.03,0.9639817584763876,0.9610861600631084,6
polish,,"67. Kazała Sołocha pryjdy szczos dam
","Allegro Moderato.
",,,,pl-wnifc--13846--001-067_piesni-polskie-i-ruskie-ludu-galicyjskiego-67-kazala-solocha-pryjdy-szczos-dam.krn,,,,NaN
polish,,"O quam suavis est Domine
",,,,"Sacred
",pl-sa--l-1643--024-003_na-boze-cialo-o-quam-suavis-est-domine.krn,,,,NaN
polish,,"Offertorium Nro 30
",,,,"Sacred
",pl-kk--kk-i-382--075_offertorium-nro-30.krn,,,,NaN
polish,,"Agnus Dei
 (Missa De Nativitate Domini
)",,,,"Sacred; Mass
",pl-kk--kk-i-20--001-004_missa-de-nativitate-domini-agnus-dei.krn,,,,NaN
polish,,"22. Gospodarzu, gospodarzu, kto u ciebie bywa
","Tempo di Mazur
",,,,pl-wnifc--13846--001-022_piesni-polskie-i-ruskie-ludu-galicyjskiego-22-gospodarzu-gospodarzu-kto-u-ciebie-bywa.krn,,,,NaN
polish,,"Sanctus
 (Officium Primum de Annuntiatione de BMV
)",,,,,pl-kk--kk-i-3--006-008_officium-primum-de-annuntiatione-de-bmv-sanctus.krn,0.01,0.9986439977559692,0.9966953375603586,8
polish,,"Alleluia, Emitte spiritum tuum
",,,,,pl-kk--kk-i-3--027_alleluia-emitte-spiritum-tuum.krn,,,,NaN
polish,,"Offertorium Nro 11
",,,,"Sacred
",pl-kk--kk-i-382--056_offertorium-nro-11.krn,,,,NaN
polish,,"Marsz
",,,,"Secular; March
",pl-sa--481-a-viii-121--044_marsz.krn,,,,NaN
polish,,"Katarynka
",,,,"Secular
",pl-sa--6-a-i-6--006_katarynka.krn,,,,NaN
polish,,"Mazur
",,,,"Secular; Mazurka
",pl-sa--551-a-ix-31--010_mazur.krn,,,,NaN
polish,,"Kyrie
 (Nro 5
)",,,,"Sacred
",pl-kk--kk-i-382--005-002_nro-5-kyrie.krn,,,,NaN
polish,,"Hodie Beata virgo Maria
",,,,"Sacred
",pl-sa--l-1643--013_hodie-beata-virgo-maria.krn,,,,NaN
polish,,"Sanctus
 (Nro 9
)",,,,"Sacred
",pl-kk--kk-i-382--009-003_nro-9-sanctus.krn,0.34,0.9493603198915708,0.9683529659684068,10
polish,,"Sanctus
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-31--001-004_missa-sanctus.krn,0.38,0.9932344707858696,0.997671580177453,15
polish,,"Gloria
 (Nro 5
)",,,,"Sacred
",pl-kk--kk-i-382--005-003_nro-5-gloria.krn,0.3,0.9762631842032388,0.7845165476940649,11
polish,,"160. Stała nam sie nowina
","Allegro moderato
",,,,pl-wnifc--13846--001-160_piesni-polskie-i-ruskie-ludu-galicyjskiego-160-stala-nam-sie-nowina.krn,,,,NaN
polish,,"Valc
",,,,"Secular; Waltz
",pl-sa--481-a-viii-121--025_valc.krn,,,,NaN
polish,,"Et in terra
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-66--001-003_missa-et-in-terra.krn,0.06,0.978738244236797,0.9758901622328636,7
polish,,"116. Czoho ty Hryciu tak smutny chodysz
","Moderato quasi Andante
",,,,pl-wnifc--13846--001-116_piesni-polskie-i-ruskie-ludu-galicyjskiego-116-czoho-ty-hryciu-tak-smutny-chodysz.krn,,,,NaN
polish,,"Qui passus est
",,,,"Sacred
",pl-sa--l-1636--110_qui-passus-est.krn,,,,NaN
polish,,"Adagio
",,,,Adagio,pl-sa--572-a-ix-52--003_adagio.krn,,,,NaN
polish,,"Et cum spiritu tuo
",,,,,pl-kk--kk-i-3--001_et-cum-spiritu-tuo.krn,,,,NaN
polish,,"Agnus Dei
 (Officium Secundum
)",,,,,pl-kk--kk-i-3--007-009_officium-secundum-agnus-dei.krn,,,,NaN
polish,,"Rorate
 ([Missa] No. 5.
)",,,,"Sacred; Mass
",pl-kk--kk-i-389--005-001_missa-no-5-rorate.krn,,,,NaN
polish,,"Prosa pro Feria Tertia/Mittitur archangelus
",,,,,pl-kk--kk-i-3--058_prosa-pro-feria-tertia-mittitur-archangelus.krn,-0.0,0.9409124762024252,0.9439628033197472,10
polish,,"Credo
 (Msza Polska
)","Moderato.
",,,"Sacred; Mass
",pl-sa--381-a-viii-21--001-003_msza-polska-credo.krn,,,,NaN
polish,,"Ecosses
",,,,"Secular
",pl-sa--552-a-ix-32--025_ecosses.krn,,,,NaN
polish,,"Kyrie
 (Nro 7
)",,,,"Sacred
",pl-kk--kk-i-382--007-002_nro-7-kyrie.krn,,,,NaN
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--010_keyboard-piece.krn,,,,NaN
polish,,"Alleluia, Prophetae sancti
 (Officium Secundum
)",,,,,pl-kk--kk-i-3--007-005_officium-secundum-alleluia-prophetae-sancti.krn,,,,NaN
polish,,"Ave Hierarchia
",,,,"Sacred
",pl-kk--kk-i-361--001_ave-hierarchia.krn,,,,NaN
polish,,"Non turbetur cor vestrum
",,,,"Sacred
",pl-kk--kk-i-216_non-turbetur-cor-vestrum.krn,0.03,0.9882907064825944,0.824822812762939,17
polish,,"Agnus
 (Msza
)",,,,"Sacred; Mass
",pl-sa--153-a-iv-3--001-006_msza-agnus.krn,0.75,0.915758063661604,0.955570671642407,6
polish,,"Et in terra
 ([Missa] Gaude virgo
)",,,,,pl-kk--kk-i-1--005-002_missa-gaude-virgo-et-in-terra.krn,0.08,0.993245281163352,0.9970458711395994,17
polish,,"Omni die dic Mariae
",,,,"Sacred
",pl-kk--kk-i-371--003_omni-die-dic-mariae.krn,,,,NaN
polish,,"Gaudete iusti
",,,,"Sacred
",pl-kk--kk-i-2--037_gaudete-iusti.krn,,,,NaN
polish,,"Te eternum patrem
",,,,"Sacred
",pl-sa--l-1643--078_te-eternum-patrem.krn,0.03,0.9746935291462,0.9789696646958814,10
polish,,"Magnificat Tertii Toni Per Natali Domini
",,,,"Sacred
",pl-sa--l-1643--060_magnificat-tertii-toni-per-natali-domini.krn,0.14,0.9974692825957272,0.997178130651241,17
polish,,"Triumpha superne dux
",,,,,pl-sa--95-a-ii-35--008_triumpha-superne-dux.krn,0.82,0.9955115949393633,0.9767303003209916,11
polish,,"Rorate caeli
 (Nro 1
)",,,,"Sacred
",pl-kk--kk-i-382--001-001_nro-1-rorate-caeli.krn,,,,NaN
polish,,"79. Chodzu nudzu ponad bereh
","Andante
",,,,pl-wnifc--13846--001-079_piesni-polskie-i-ruskie-ludu-galicyjskiego-79-chodzu-nudzu-ponad-bereh.krn,,,,NaN
polish,,"132. Dołez mojja neszczasnaja
","Vivace
",,,,pl-wnifc--13846--001-132_piesni-polskie-i-ruskie-ludu-galicyjskiego-132-dolez-mojja-neszczasnaja.krn,,,,NaN
polish,,"La Bellone
",,,,"Secular
",pl-sa--481-a-viii-121--006_la-bellone.krn,,,,NaN
polish,,"Rorate Caeli
 (Nro 7
)",,,,"Sacred
",pl-kk--kk-i-382--007-001_nro-7-rorate-caeli.krn,-0.02,0.9798948050942552,0.980225270304794,7
polish,,"Domus mea
",,,,"Sacred
",pl-kk--kk-i-124--002_domus-mea.krn,0.02,0.968688857720762,0.971262940038518,8
polish,,"Rondo
",,,,"Secular
",pl-sa--481-a-viii-121--052_rondo.krn,,,,NaN
polish,,"Responsorium 8vum
 (In Sabbato Sancto
)",,,,"Sacred
",pl-kk--kk-i-636--003-011_in-sabbato-sancto-responsorium-8vum.krn,,,,NaN
polish,,"Ave Stella [post correcturam]
",,,,"Sacred
",pl-sa--l-1636--089-pc1_ave-stella-post-correcturam-pc1.krn,,,,NaN
polish,,"Kyrie
 (Msza Dominikanska
)",,,,"Sacred; Mass
",pl-sa--144-a-iii-44--001-001_msza-dominikanska-kyrie.krn,,,,NaN
polish,,"Christo profusum sanguinem
",,,,"Sacred
",pl-kk--kk-i-284--002_christo-profusum-sanguinem.krn,,,,NaN
polish,,"Polonez
",,,,"Secular; Polonaise
",pl-sa--552-a-ix-32--004_polonez.krn,0.76,0.9712603112481232,0.9671469038281848,6
polish,,"Galop
",,,,,pl-sa--548-a-ix-28--012_galop.krn,,,,NaN
polish,,"Sanctus
 (Missa III
)",,,,"Sacred; Mass
",pl-kk--kk-i-2--006-004_missa-iii-sanctus.krn,0.06,0.9729013861321854,0.9729478034649416,10
polish,,"Mazur No. 12
",,,,,pl-wnifc--6439-n--012_mazur-no-12.krn,,,,NaN
polish,,"Oramus Domine conditor inclite
",,,,"Sacred
",pl-kk--kk-i-2--023_oramus-domine-conditor-inclite.krn,0.15,0.9925547177542798,0.9929792706122126,10
polish,,"Gloria
 (Missa
)",,,,"Sacred; Mass
",pl-sa--151-a-iv-1--001-002_missa-gloria.krn,0.56,0.9683653144870028,0.985053344499599,9
polish,,"Paratum cor meum Deus
",,,,"Sacred
",pl-sa--l-1643--027_paratum-cor-meum-deus.krn,0.12,0.9317747079614688,0.9335645073153224,14
polish,,"Pange lingua
",,,,"Sacred
",pl-kk--kk-i-7--115_pange-lingua.krn,0.07,0.9304585901057452,0.9275551869572796,13
polish,,"Agnus Dei
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-35--001-005_missa-agnus-dei.krn,,,,NaN
polish,,"156. Zuryła sia popadia swojeju bidoj
","Andante sostenuto
",,,,pl-wnifc--13846--001-156_piesni-polskie-i-ruskie-ludu-galicyjskiego-156-zuryla-sia-popadia-swojeju-bidoj.krn,,,,NaN
polish,,"Conceptio tua
 (Pro festis
)",,,,"Sacred
",pl-kk--kk-i-363--001-001_pro-festis-conceptio-tua.krn,0.24,0.983063189143611,0.9820305541971353,15
polish,,"Kyrie eleison
",,,,"Sacred
",pl-kk--kk-i-7--112_kyrie-eleison.krn,,,,NaN
polish,,"Sanctus
 (Missa Mater matris
)",,,,,pl-kk--kk-i-1--007-004_missa-mater-matris-sanctus.krn,0.07,0.9786666264572252,0.9802448199953588,11
polish,,"Gorzkie zale
",,,,"Sacred
",pl-sa--l-1636--106_gorzkie-zale.krn,,,,NaN
polish,,"Patrem
 (Pro organo Missa
)",,,,"Sacred
",pl-kk--kk-i-11--002-003_pro-organo-missa-patrem.krn,-0.02,0.97789139918598,0.9757331692156592,14
polish,,"Et in terra
 ([Virginitatis]
)",,,,,pl-kk--kk-i-3--035-002_virginitatis-et-in-terra.krn,0.05,0.9644942364978654,0.9610428121694692,10
polish,,"48. Ach moja Marysiu
","Krakowiak.
",,,,pl-wnifc--13846--001-048_piesni-polskie-i-ruskie-ludu-galicyjskiego-48-ach-moja-marysiu.krn,,,,NaN
polish,,"Salve decus
",,,,"Sacred
",pl-kk--kk-i-374--002_salve-decus.krn,-0.21,0.5412454182228543,0.4815266818723064,5
polish,,"Dona nobis
 (Msza Polska
)","Allegretto
",,,"Sacred; Mass
",pl-sa--381-a-viii-21--001-006_msza-polska-dona-nobis.krn,,,,NaN
polish,,"Agnus Dei
 (Missa ex F
)",,,,"Sacred; Mass
",pl-sa--82-a-ii-22--001-006_missa-ex-f-agnus-dei.krn,0.1,0.9910741234115538,0.969787615355624,4
polish,,"Benedictus
 (Requiem Es
)",,,,"Sacred; Requiem
",pl-sa--197-a-vi-1--001-007_requiem-es-benedictus.krn,,,,NaN
polish,,"Sanctus [post correcturam 1]
 ([Missa]
)",,,,,pl-kk--kk-i-1--003-004-pc1_missa-sanctus-post-correcturam-1-pc1.krn,0.03,0.9919358708280336,0.9909522447964416,11
polish,,"Gloria
 ([Missa prima]
)",,,,"Sacred
",pl-kk--kk-i-386--001-003_missa-prima-gloria.krn,0.18,0.978315943668228,0.973207778781392,7
polish,,"Benedicta et venerabilis
",,,,"Sacred
",pl-kk--kk-i-6--042_benedicta-et-venerabilis.krn,0.05,0.9684927662462371,0.9680657427517996,12
polish,,"Offertorium Nro 2
",,,,"Sacred
",pl-kk--kk-i-382--047_offertorium-nro-2.krn,,,,NaN
polish,,"Alleluia assumpta es Maria
",,,,"Sacred
",pl-kk--kk-i-120--001_alleluia-assumpta-es-maria.krn,,,,NaN
polish,,"Aria
",,,,"Secular
",pl-sa--549-a-ix-29--042_aria.krn,,,,NaN
polish,,"136. Oj haj, maty
","Kołomyika
",,,,pl-wnifc--13846--001-136_piesni-polskie-i-ruskie-ludu-galicyjskiego-136-oj-haj-maty.krn,,,,NaN
polish,,"Tolle crucifige
 (Passio Domini Nostri
)",,,,"Sacred
",pl-sa--11-a-i-11--001-004_passio-domini-nostri-tolle-crucifige.krn,,,,NaN
polish,,"Sanctus
 (Ad missam In natali Domini
)",,,,"Sacred; Mass
",pl-kk--kk-i-2--048-001_ad-missam-in-natali-domini-sanctus.krn,-0.0,0.9916580705873006,0.9906131809381972,10
polish,,"Gaude pia mater Christi
",,,,"Sacred
",pl-sa--l-1643--087_gaude-pia-mater-christi.krn,,,,NaN
polish,,"Mazur wojenny
",,,,"Secular; Mazurka
",pl-sa--549-a-ix-29--014_mazur-wojenny.krn,,,,NaN
polish,,"85. Gdy w czystem polu słoneczko swieci
","Largo.
",,,,pl-wnifc--13846--001-085_piesni-polskie-i-ruskie-ludu-galicyjskiego-85-gdy-w-czystem-polu-sloneczko-swieci.krn,,,,NaN
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--043_keyboard-piece.krn,,,,NaN
polish,,"Drugie Credo
",,,,"Sacred
",pl-kk--kk-i-382--012_drugie-credo.krn,0.14,0.947396954381768,0.9489512048570876,8
polish,,"Kyrie
 (Missa Paschalis
)",,,,"Sacred; Mass
",pl-kk--kk-i-10--021-001_missa-paschalis-kyrie.krn,-0.05,0.8994367510915962,0.899525880230462,7
polish,,"Responsorium 2dum
 (In Sabbato Sancto
)",,,,"Sacred
",pl-kk--kk-i-636--003-004_in-sabbato-sancto-responsorium-2dum.krn,,,,NaN
polish,,"Alleluia Post partum virgo
",,,,"Sacred
",pl-kk--kk-i-387--003_alleluia-post-partum-virgo.krn,,,,NaN
polish,,"Et in terra
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-31--001-002_missa-et-in-terra.krn,0.21,0.97576095370585,0.98407679945265,12
polish,,"Salve Regina
",,,,"Sacred
",pl-kk--kk-i-387--008_salve-regina.krn,0.07,0.9824240741155972,0.9635633591059573,8
polish,,"Godzinki najswietszej Panny
",,,,"Secular
",pl-sa--591-a-ix-71--005_godzinki-najswietszej-panny.krn,,,,NaN
polish,,"Et in terra
 (Missa supra Resonet
)",,,,"Sacred; Mass
",pl-kk--kk-i-10--016-002_missa-supra-resonet-et-in-terra.krn,0.16,0.9751232058990108,0.9740616347881166,12
polish,,"71. Oj znaty, znaty kto koho lubyt
","Moderato
",,,,pl-wnifc--13846--001-071_piesni-polskie-i-ruskie-ludu-galicyjskiego-71-oj-znaty-znaty-kto-koho-lubyt.krn,,,,NaN
polish,,"117. Ty diwczyno iz Podola
","Andante
",,,,pl-wnifc--13846--001-117_piesni-polskie-i-ruskie-ludu-galicyjskiego-117-ty-diwczyno-iz-podola.krn,,,,NaN
polish,,"Ad Libitum 1mum
",,,,"Sacred
",pl-kk--kk-i-111--016-001_deo-gratias-ad-libitum-1mum.krn,,,,NaN
polish,,"Pater de caelis
 (Litania
)",,,,"Sacred; Mass
",pl-sa--231-a-vi-35--001-003_litania-pater-de-caelis.krn,0.46,0.9771140614864168,0.9661326009555646,13
polish,,"Mater amabilis
 (Litania
)",,,,"Sacred; Mass
",pl-sa--231-a-vi-35--001-005_litania-mater-amabilis.krn,0.09,0.9485732688436216,0.9766246314770236,9
polish,,"Sanctus
 (Officium de Assumptione de BMV
)",,,,,pl-kk--kk-i-3--005-006_officium-de-assumptione-de-bmv-sanctus.krn,,,,NaN
polish,,"Quoniam rex noster
",,,,,pl-kk--kk-i-1--010_quoniam-rex-noster.krn,,,,NaN
polish,,"Offertorium Nro 19
",,,,"Sacred
",pl-kk--kk-i-382--064_offertorium-nro-19.krn,0.11,0.9699058744050052,0.9678972733311738,8
polish,,"Benedictus
 (Msza
)",,,,"Sacred; Mass
",pl-sa--176-a-v-6--001-006_msza-benedictus.krn,1.14,0.9967697656212692,0.998795052956365,12
polish,,"Polonez
",,,,"Secular; Polonaise
",pl-sa--551-a-ix-31--003_polonez.krn,,,,NaN
polish,,"Anioł z nieba gdy zaspiewał
",,,,"Sacred
",pl-sa--368-a-viii-8_aniol-z-nieba-gdy-zaspiewal.krn,,,,NaN
polish,,"Factum es silentium in caelo
",,,,"Sacred
",pl-sa--l-1643--065_factum-es-silentium-in-caelo.krn,0.22,0.9714970852662332,0.9778729991745052,12
polish,,"68. Kazała Sołocha pryjdy szczos dam
","L'isteſso Tempo
",,,,pl-wnifc--13846--001-068_piesni-polskie-i-ruskie-ludu-galicyjskiego-68-kazala-solocha-pryjdy-szczos-dam.krn,,,,NaN
polish,,"Przyjmij Boze te ofiare
","Dolce
",,,"Sacred
",pl-sa--381-a-viii-21--002_przyjmij-boze-te-ofiare.krn,,,,NaN
