Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo,J,J_interp10
songs,"1797-1828
","Wanderers Nachtlied
",,"Opus 96
","No. 3
",schubert,schub23.krn,NaN,NaN
songs,"1797-1828
","Der Neugierige
",,"Opus 25
",,schubert,schub03.krn,NaN,NaN
songs,"1797-1828
","Der Wanderer an den Mond
",,"Opus 80
",,schubert,schub10.krn,NaN,NaN
songs,"1797-1828
","Der Musensohn
",,"Opus 92
","No. 1
",schubert,schub19.krn,0.9308151429946259,0.7438616687023909
songs,"1797-1828
","An die Laute
",,"Opus 81
","No. 2
",schubert,schub07.krn,NaN,NaN
songs,"1797-1828
","Das Fischermaedchen
",,,,schubert,schub05.krn,NaN,NaN
songs,"1797-1828
","Herbst
",,,,schubert,schub16.krn,NaN,NaN
songs,"1797-1828
","Erster Verlust
",,"Opus 5
","No. 4
",schubert,schub35.krn,NaN,NaN
songs,"1797-1828
","Mut!
",,"Opus 89
",,schubert,schub15.krn,NaN,NaN
songs,"1797-1828
","Lachen und Weinen
",,"Opus 59
","No. 4
",schubert,schub26.krn,NaN,NaN
songs,"1797-1828
","Das Wandern
",,"Opus 25
",,schubert,schub18.krn,NaN,NaN
songs,"1797-1828
","Horch, horch, die Lerch
",,,,schubert,schub08.krn,0.9899592215244585,0.7584127080329993
songs,"1797-1828
","Die Post
",,"Opus 89
",,schubert,schub14.krn,NaN,NaN
songs,"1797-1828
","An die Musik
",,"Opus 88
","No. 4
",schubert,schub32.krn,NaN,NaN
songs,"1797-1828
","Aufenthalt
",,,,schubert,schub12.krn,0.9267752647301115,0.9195522729887308
songs,"1797-1828
","Die Forelle
",,"Opus 32
",,schubert,schub28.krn,0.9194180445893619,0.7645422945134488
songs,"1797-1828
","Schaefers Klagelied
",,"Opus 3
","No. 1
",schubert,schub31.krn,0.986748375893332,0.9950206212637008
songs,"1797-1828
","Am Meer
",,,,schubert,schub11.krn,NaN,NaN
songs,,,,,,foster,fostr09.krn,NaN,NaN
songs,,,,,,foster,fostr02.krn,NaN,NaN
songs,,,,,,foster,fostr19.krn,NaN,NaN
songs,,,,,,foster,fostr31.krn,0.9248628950983464,0.9014409079943413
songs,,,,,,foster,fostr07.krn,NaN,NaN
songs,,,,,,foster,fostr35.krn,NaN,NaN
songs,,,,,,foster,fostr20.krn,NaN,NaN
songs,,,,,,foster,fostr17.krn,NaN,NaN
songs,,,,,,foster,fostr29.krn,NaN,NaN
songs,,,,,,foster,fostr13.krn,NaN,NaN
songs,,,,,,foster,fostr23.krn,NaN,NaN
songs,,,,,,foster,fostr37.krn,NaN,NaN
songs,,,,,,foster,fostr11.krn,NaN,NaN
songs,,,,,,foster,fostr36.krn,NaN,NaN
songs,,,,,,foster,fostr16.krn,NaN,NaN
songs,,,,,,foster,fostr22.krn,NaN,NaN
songs,,,,,,foster,fostr27.krn,NaN,NaN
songs,,,,,,foster,fostr15.krn,0.9551310200103227,0.9766395832724135
songs,,,,,,foster,fostr34.krn,NaN,NaN
songs,,,,,,foster,fostr33.krn,NaN,NaN
songs,,,,,,foster,fostr32.krn,NaN,NaN
songs,,,,,,foster,fostr21.krn,NaN,NaN
songs,,,,,,foster,fostr28.krn,NaN,NaN
songs,,,,,,foster,fostr26.krn,NaN,NaN
songs,,,,,,foster,fostr12.krn,NaN,NaN
songs,,,,,,foster,fostr18.krn,NaN,NaN
songs,,,,,,foster,fostr08.krn,NaN,NaN
songs,,,,,,foster,fostr30.krn,NaN,NaN
songs,,,,,,foster,fostr06.krn,NaN,NaN
songs,,,,,,foster,fostr14.krn,NaN,NaN
songs,,,,,,foster,fostr05.krn,NaN,NaN
songs,,,,,,foster,fostr38.krn,NaN,NaN
songs,,,,,,foster,fostr03.krn,NaN,NaN
songs,,,,,,foster,fostr01.krn,NaN,NaN
songs,,,,,,foster,fostr24.krn,NaN,NaN
songs,,,,,,foster,fostr10.krn,NaN,NaN
songs,,,,,,foster,fostr25.krn,NaN,NaN
songs,,,,,,foster,fostr04.krn,NaN,NaN
songs,,"The Imperial March (Darth Vader's Theme)
",,,,starwars,original-10_Imperial_March_Basic.krn,NaN,NaN
songs,,"Rey A (Theme)
",,,,starwars,sequel-06_Rey_A.krn,NaN,NaN
songs,,"Imperial Motif
",,,,starwars,original-06_Imperial_Motif_Basic.krn,NaN,NaN
songs,,"Map
",,,,starwars,sequel-09_Map.krn,NaN,NaN
songs,,"Dagger
",,,,starwars,sequel-21_Dagger.krn,NaN,NaN
songs,,"Jedi Steps
",,,,starwars,sequel-13_Jedi_Steps.krn,NaN,NaN
songs,,"Pastoral Courtship
",,,,starwars,prequel-12_Pastoral_Courtship.krn,NaN,NaN
songs,,"Desperation
",,,,starwars,sequel-16_Desperation.krn,NaN,NaN
songs,,"Droid March Basic
",,,,starwars,prequel-01_Droid_March_Basic.krn,NaN,NaN
songs,,"Qui Gon Basic
",,,,starwars,prequel-05_Qui_Gon_Basic.krn,NaN,NaN
songs,,"Jawa Theme
",,,,starwars,original-07_Jawas_Basic.krn,NaN,NaN
songs,,"TIE Fighter Attack Motif
",,,,starwars,original-08_TIE_Fighter_Attack_Basic.krn,NaN,NaN
songs,,"It's A Trap Basic
",,,,starwars,original-22_Its_A_Trap_Basic.krn,NaN,NaN
songs,,"Luke in Exile (Basic)
",,,,starwars,sequel-15_Luke_in_Exile.krn,NaN,NaN
songs,,"Darth Maul Basic
",,,,starwars,prequel-02_Darth_Maul_Basic.krn,NaN,NaN
songs,,"Han and Leia (Love Theme)
",,,,starwars,original-11_Han_Leia_Basic.krn,NaN,NaN
songs,,"Anakin and Padme Basic
",,,,starwars,prequel-09_Anakin_and_Padme_Basic.krn,NaN,NaN
songs,,"Yoda's Theme Basic
",,,,starwars,original-12_Yoda_Theme_Basic.krn,NaN,NaN
songs,,"Kylo Ren C / First Order A
",,,,starwars,sequel-03_KyloC-First_Order.krn,NaN,NaN
songs,,"Luke and Leia Basic
",,,,starwars,original-21_Luke_Leia_Basic.krn,NaN,NaN
songs,,"Droids Motif
",,,,starwars,original-13_Droids_Basic.krn,NaN,NaN
songs,,"Snoke
",,,,starwars,sequel-05_Snoke.krn,NaN,NaN
songs,,"Pursuit
",,,,starwars,sequel-11_Pursuit.krn,NaN,NaN
songs,,"Mystery
",,,,starwars,prequel-13_Mystery.krn,NaN,NaN
songs,,"Throne Room Theme
",,,,starwars,original-09_Throne_Room_Basic.krn,NaN,NaN
songs,,"Victory Fanfare Basic
",,,,starwars,original-23_Victory_Fanfare_Basic.krn,NaN,NaN
songs,,"Ewok Horn Call Basic
",,,,starwars,original-20_Ewok_Horn_Call_Basic.krn,NaN,NaN
songs,,"Death Star Motif
",,,,starwars,original-05_Death_Star_Basic.krn,NaN,NaN
songs,,"Boba Fett Motif
",,,,starwars,original-14_Boba_Fett_Basic.krn,NaN,NaN
songs,,"Rey B (Chimes)
",,,,starwars,sequel-07_Rey_B.krn,NaN,NaN
songs,,"Jar Jar Basic
",,,,starwars,prequel-03_Jar_Jar_Basic.krn,NaN,NaN
songs,,"General Grievous Basic
",,,,starwars,prequel-15_General_Grievous_Basic.krn,NaN,NaN
songs,,"Knights of Ren
",,,,starwars,sequel-22_Knights_of_Ren.krn,NaN,NaN
songs,,"Rebel Fanfare
",,,,starwars,original-02_Rebel_Fanfare_Basic.krn,NaN,NaN
songs,,"Duel of the Fate Ostinato
",,,,starwars,prequel-08c_Duel_of_the_Fates_Ostinato_Basic.krn,NaN,NaN
songs,,"Cloud City (Lando's Palace) Basic
",,,,starwars,original-15_Cloud_City_Lando_s_Palace_Basic.krn,NaN,NaN
songs,,"Conspiracy
",,,,starwars,prequel-10_Conspiracy_Basic.krn,NaN,NaN
songs,,"Battle of the Heroes Theme Basic
",,,,starwars,prequel-14_Battle_of_the_Heroes_Theme_Basic.krn,NaN,NaN
songs,,"Kylo Ren B 
",,,,starwars,sequel-02_KyloB.krn,NaN,NaN
songs,,"Duel of the Fate Theme
",,,,starwars,prequel-08a_Duel_of_the_Fates_Theme.krn,NaN,NaN
songs,,"Psalm of the Sith
",,,,starwars,sequel-19_Psalm_of_the_Sith.krn,NaN,NaN
songs,,"Tension (Basic)
",,,,starwars,sequel-12_Tension.krn,NaN,NaN
songs,,"Gloomy Courtship
",,,,starwars,prequel-11_Gloomy_Courtship.krn,NaN,NaN
songs,,"Emperor's Theme Basic
",,,,starwars,original-17_Emperor_Basic.krn,NaN,NaN
songs,,"First Order B
",,,,starwars,sequel-04_First_Order.krn,NaN,NaN
songs,,"March of the Resistance (Basic)
",,,,starwars,sequel-08_March_of_the_Resistance.krn,NaN,NaN
songs,,"Shmi Basic
",,,,starwars,prequel-06_Shmi_Basic.krn,NaN,NaN
songs,,"Revelation Basic
",,,,starwars,original-24_Revelation_Basic.krn,NaN,NaN
songs,,"Jabba's Theme
",,,,starwars,original-18_Jabba_Basic.krn,NaN,NaN
songs,,"Kylo Ren A 
",,,,starwars,sequel-01_KyloA.krn,NaN,NaN
songs,,"Funeral
",,,,starwars,prequel-07_Funeral_Basic.krn,NaN,NaN
hofmann,     1842," Rogue
 ( Piano Pieces
)",,"     op. 77
","     no. 1
",,schelm.krn,NaN,NaN
Brahms,"1833/05/07/-1897/04/03/
","Waltz in E Major, Op.39 No.2
",,"Op. 39
","No. 2
",Waltz,op39-02.krn,0.9694540651065594,0.9963302862392608
Brahms,"1833/05/07/-1897/04/03/
","Waltz in B-flat Major, Op.39 No.8
",,"Op. 39
","No. 8
",Waltz,op39-08-chord.krn,NaN,NaN
Brahms,"1833/05/07/-1897/04/03/
","Waltz in B-flat Major, Op.39 No.8
",,"Op. 39
","No. 8
",Waltz,op39-08.krn,NaN,NaN
Brahms,"1833/05/07/-1897/04/03/
","Waltz in B Major, Op.39 No.1
","Tempo giusto
","Op. 39
","No. 1
",Waltz,op39-01.krn,0.9811086856704441,0.9848133772406038
Brahms,"1833/05/07/-1897/04/03/
","Waltz in D Minor, Op.39 No.9
",,"Op. 39
","No. 9
",Waltz,op39-09.krn,NaN,NaN
Brahms,"1833/05/07/-1897/04/03/
","Ballad No. 1 in D Minor, Op. 10
",,"Op. 10
","No. 1
",Ballad,ballad10-1.krn,0.9855947217314278,0.9864672259630484
Brahms,"1833/05/07/-1897/04/03/
","Scherzo in E-flat minor for piano
",,"Op. 4
",,Scherzo,scherzo.krn,0.9737614487733695,0.9745735769756423
Brahms,,"Romanze. Poco adagio
 (String Quartet in C minor, Op. 51, No. 1
)",,"Op. 51
","No. 1
",Adagio,brahms51-1-2.krn,0.9798361922184441,0.9772209585112664
Brahms,,"Allegretto molto moderato e commodo -- Un poco pi&ugrave; animato
 (String Quartet in C minor, Op. 51, No. 1
)",,"Op. 51
","No. 1
",Quartet,brahms51-1-3.krn,0.9729006645037924,0.9952520725703928
Brahms,"1833/05/07/-1897/04/03/
","Piano Sonata No. 1 in C major, Op. 1
","Andante
","Op. 1
",,Sonata,op01-2.krn,0.9758081603826124,0.993957380794837
Schumann,"1843/06/15/-1907/09/04/
","Lullaby
 (Norwegian Folksongs, Op. 66
)","Allegretto con moto
","Op. 66
","No. 6
",,op66-06.krn,NaN,NaN
Schumann,"1843/06/15/-1907/09/04/
","Oisillon
 (Lyric Pieces
)","Allegro leggiero
","Op. 43
","No. 4
",,little-bird.krn,0.9750269006744698,0.9791401429856885
Schumann,"1843/06/15/-1907/09/04/
","Voyageur solitaire
 (Lyric Pieces
)","Allegretto simplice
","Op. 43
","No. 2
",,solitary-traveller.krn,NaN,NaN
Schumann,"1843/06/15/-1907/09/04/
","Po&egrave;me &eacute;rotique
 (Lyric Pieces
)","Lento molto
","Op. 43
","No. 5
",,erotic-poem.krn,0.9465435074760051,0.9616572483189162
Schumann,"1843/06/15/-1907/09/04/
","Dans mon pays
 (Lyric Pieces
)","Poco andante
","Op. 43
","No. 3
",,native-country.krn,0.7827605773589897,0.7734124560803957
Schumann,"1843/06/15/-1907/09/04/
","Papillon
 (Lyric Pieces
)","Allegro grazioso
","Op. 43
","No. 1
",,butterfly.krn,0.9543856977035247,0.9645898955274708
Schumann,,,,,,,op35-no03.krn,0.9699093844409745,0.7818935373506734
Schumann,"1810/06/08/-1856/07/29/
","Melody
","Nicht schnell
","Op. 68
","No. 1
",,op68no01-chord.krn,NaN,NaN
Schumann,"1810/06/08/-1856/07/29/
","Melody
","Nicht schnell
","Op. 68
","No. 1
",,op68no01.krn,NaN,NaN
Schumann,"1810/06/08/-1856/07/29/
","The Happy Farmer Comes Home
","Frisch und munter
","Op. 68
","No. 10
",,op68no10-chord.krn,NaN,NaN
Schumann,"1810/06/08/-1856/07/29/
","The Happy Farmer Comes Home
","Frisch und munter
","Op. 68
","No. 10
",,op68no10.krn,NaN,NaN
Schumann,"1843/06/15/-1907/09/04/
","Poetic Tone-Pictures, Op. 3
","Andante con sentimento
","Op. 3
","No. 4
",,op03-4.krn,0.9814164770798913,0.9659639796020894
Schumann,"1843/06/15/-1907/09/04/
","Sonata in E minor
","Allegro moderato
","Op. 7
",,Sonata,op07-1.krn,0.9523390408029042,0.949385819835125
Schumann,"1843/06/15/-1907/09/04/
","Mazurka
 (Four Piano Pieces, Op. 1
)","Con grazia
","Op. 1
","No. 3
",Mazurka,op01-3.krn,0.9949909789294997,0.7409731202934862
Schumann,"1843/06/15/-1907/09/04/
","Humoresques, Op. 6
","Allegretto con grazia
","Op. 6
","No. 3
",,op06-3.krn,0.9883754095469723,0.9717688814910213
Schumann,"1843/06/15/-1907/09/04/
","In der Halle des Bergk&ouml;nigs
 (Peer Gynt Suite No. 1 (piano transcription)
)","Alla marcia e molto marcato ([quarter] = 138)
","Op. 46
","No. 4
",,op46-4.krn,0.93932472679129,0.942960360461311
Schumann,,"Anitra's Dance
 (Peer Gynt
)","Tempo di Mazurka
",,,,op46-3.krn,0.9522423727544591,0.957421687397327
Schumann,"1843/06/15/-1907/09/04/
","Morgenstimmung
 (Peer Gynt Suite No. 1 (piano transcription)
)","Alletretto pastorale
","Op. 46
","No. 1
",,op46-1.krn,0.9534460567932421,0.7165691986003535
Schumann,"1843/06/15/-1907/09/04/
","Waltz
 (Lyric Pices, Op. 12
)","Allegro moderato
","Op. 12
","No. 2
",Waltz,op12-2.krn,0.9829784515069376,0.9997127632079179
Schumann,"1843/06/15/-1907/09/04/
","Springtanz
 (Nordische T&auml;nze und Volksweisen
)","Allegro marcato
","Op. 17
","No. 1
",,op17-01.krn,0.9607880318848958,0.9491605367819298
chopin,,"IMPROMPTU
","All⁰. assai quasi presto.
","op. 29
",,Impromptu,029-1a-Sm.krn,0.9585377761599374,0.9574066429432266
chopin,,"Mazurka No. 3
","Vivace.
","Op. 59
",,Mazurka,059-1a-ST-003.krn,0.9533996563241177,0.9666689545501982
chopin,,"Polonaise Fantaisie
","All°. Maestoso.
","Op. 61
",,"Polonaise; Fantasie
",061-1-BH.krn,0.9750576523096762,0.9767297975334032
chopin,,"Mazurka No. 3.
","Allegretto.
","Op. 67
",,Mazurka,067-1b-GE-003.krn,0.9861498320305702,0.9943307806960885
chopin,,"Preludium No. 6
","Lento assai.
","Op. 28
",,"Prelude
",028_1-12-1a-C-006.krn,NaN,NaN
chopin,,"Premier Trio pour Piano, Violon et Violoncelle
",,"Op. 8
",,Trio,008-1c-KI-003-violoncello.krn,0.9838571560585683,0.9787548503411009
chopin,,"Masurka N. I.
","LENTO.
","Op. 24
",,"Mazurka
",024-1a-BH-001.krn,0.9354453521982994,0.9387182817099587
chopin,,"Prelude No. 20
","Largo.
","Op. 28
",,Prelude,028-1-BH-020.krn,NaN,NaN
chopin,,"Sonata
",,"Op. 65
",,Sonata,065-1-BR-003.krn,0.9265427653696592,0.9242524503919826
chopin,,"Mazourka No. 1
","Maestoso.
","Op. 41
",,"Mazurka
",041-1-BH-001.krn,0.969516122184533,0.7798996729343897
chopin,,"BOLERO
","Allegro molto [quarter-dot] = 88.
","Op. 19
",,"Bolero
",019-1a-PR.krn,0.9879546671394058,0.9707731124343413
chopin,,"Sonata
","cantabile
","Op. 65
",,Sonata,065-1-BH-003.krn,0.9265427653696592,0.9242524503919826
chopin,,"Concerto e-minor, cz.3 Rondo.
","[quarter] = 104
","Op. 11
",,"Concerto
",011-1a-Sm-003.krn,0.9389462014966874,0.9344176056390414
chopin,,"No. 14. Das Ringlein
","M. M. [quarter] = 100.
","Op. 74
",,"Song
",074-1-Sam-014.krn,0.9932092578969073,0.9851686618692488
chopin,,"azurka No. 5.
","M.M. [half-dot] = 60.
","p. 7
",,"Mazurka
",007-1-KI-005.krn,NaN,NaN
chopin,,"TRUBE WELLEN
","M. M. [quarter] = 96.
","op. 74
",,"Song
",074-1-Sam-003.krn,0.9844876298322083,0.9886808267652197
chopin,,"Grande Valse brillante
","Vivo.
","Op. 18
",,"Waltz
",018-1d-W-001.krn,0.989271961741657,0.9943766745628584
chopin,,"WAS EIN JUNGES MADCHEN LIEBT.
","ALLEGRO. M.M. [quarter]. = 72.
","op. 74
",,"Song
",074-1c-LW-005.krn,NaN,NaN
chopin,,"Mazurka No. 2
","M. M. ([quarter] = 144)
","Op. 67
",,Mazurka,067-1b-GE-002.krn,0.9712621000963954,0.9554265282689172
chopin,,"Concerto e-minor, cz.2 Romance
","([quarter] = 80.)
","Op. 11
",,"Concerto
",011-1ax-KI-002.krn,0.9577464382776756,0.9823411456145099
chopin,,"BALLADE
","LENTO.
","Op. 23
",,Ballad,023-1-BH.krn,0.9341856804167085,0.9255814854601292
chopin,,"Mazurka No. 2.
","Allegretto.
","Op. 50
",,Mazurka,050-1a-Sm-002.krn,0.9866489639619744,0.9863130616819692
chopin,,"3|me BALLADE
","Allegretto.
","Op. 47
",,Ballad,047-1-BH.krn,0.946784111550911,0.9654909170368476
chopin,,"Scherzo Pour Piano
",,"Op. 31
",,Scherzo,031-1-Sm.krn,0.9662802307762197,0.9716035394563491
chopin,,"RONDO.
","(M.M. [quarter] = 132.)
","Op. 5.
",,"Rondo
",005-1-SC.krn,0.9677476051600844,0.9727455225158904
chopin,,"10me NOCTURNE
","Lento.
","Op. 32 No. 2
",,Nocturne,032-1-W-002.krn,0.9491185440906362,0.9706453370957226
chopin,,"Sonata
","Allegro.
","Op. 65
",,Sonata,065-1-BH-004-violino.krn,0.9576771480644416,0.9689249726779853
chopin,,"Sonate. Finale. Presto.
","Presto.
","Op. 35
",,"Sonata
",035-1b-BH-004.krn,0.09365075404273537,0.09607042163326596
chopin,,"Scherzo
","Presto con fuoco
","Op. 39
",,Scherzo,039-1-TR.krn,0.978555289598038,0.9784730197748494
chopin,,"6.me ETUDE.
","[half-note] = 69
","Op. 25
",,Etude,025-1b-LE-006.krn,0.9888097721811521,0.983014689929014
chopin,,"Zyczenie
","M. M. [quarter] = 112.
","Op. 74
",,"Song
",074-1-G-001.krn,0.9749896177010072,0.9834934586341958
chopin,,"Nocturne N. 1
","Andante.
","Op. 55
",,Nocturne,055-1-BH-001.krn,0.9915580272225119,0.9860835185347948
chopin,,"Nocturne 11.
","Lento sostenuto
","Op. 27
",,Nocturne,027-1-Sm-002.krn,0.9870200601117723,0.9754922073507664
chopin,,"Nocturne No. 1
","Andante. cantabile.
","Op. 15
",,Nocturne,015-1b-Sm-001.krn,0.969698533654205,0.9717975465389491
chopin,,"Sonata b-minor
","Allegro.
","Op. 65
",,Sonata,065-1-BH-004-violoncello.krn,0.9599357768929526,0.9641254856511129
chopin,,"Concerto e-minor, cz.3 Rondo.
","([quarter] = 104.)
","Op. 11
",,"Concerto
",011-1ax-KI-003.krn,0.9693678357760483,0.9689821414481147
chopin,,"No. 7. The Messenger. (Der Bote.)
","Andantino. M. M. [quarter] = 100.
","Op. 74
",,"Song
",074-1c-LW-007.krn,NaN,NaN
chopin,,"Koncert f-moll cz. 2
","quarter]=56
","Op. 21
",,"Concerto
",021-1a-Sm-002.krn,0.9946369997158018,0.9917766350819119
chopin,,"Prelude VII
","Andantino.
","Op. 28
",,Prelude,028_1-12-1a-C-007.krn,NaN,NaN
chopin,,"No. 1 Grande Valse Brillante Pour le Piano
","Vivace.
","Op. 34
",,"Waltz
",034_1-1a-Sm.krn,0.9542830343826632,0.9684686800579237
chopin,,"Preludium No. 10
","All.o molto.
","Op. 28
",,"Prelude
",028-1-BH-010.krn,NaN,NaN
chopin,,"FIRST GRAND TRIO
","ALLEGRO con FUOCO.
","Op. 8
",,Trio,008-1b-W-001-violoncello.krn,0.9705322144732869,0.9659485970778071
chopin,,"Preludium No. 23
","Moderato.
","Op. 28
",,"Prelude
",028_13-24-1a-C-023.krn,0.8040494489865417,0.7802674455004902
chopin,,"Sonata
","All|o. Moderato.
","Op. 65
",,Sonata,065-1-BR-001.krn,0.951979403792001,0.9399057293921677
chopin,,"Preludium No. 23
","Moderato.
","Op. 28
",,"Prelude
",028-1-BH-023.krn,0.8040494489865417,0.7802674455004902
chopin,,"Prelude No. 4
","Largo.
","Op. 28
",,Prelude,028-1-BH-004.krn,NaN,NaN
chopin,,"XIV.
","Allegro.
","Op. 28
",,"Prelude
",028_13-24-1a-C-014.krn,0.9380000788508671,0.9769251632945906
chopin,,"Sonate. Larghetto.
","([quarter] = 72.)
","Op. 4
",,"Sonata
",004-1-HAc-003.krn,0.9421197946947878,0.9771544757620149
chopin,,"No. 3. Mazurka. 
","Moderato con anima [quarter] = 126
","Op. 24
",,Mazurka,024-1-Sm-003.krn,0.9888172247759419,0.9983695799115597
chopin,,"Mazourka No. 4
","MESTO.
","Op. 33
",,"Mazurka
",033-1a-Sm-004.krn,0.9777612803684256,0.9950992022279125
chopin,,"MEIN GELIEBTER
","Allegro moderato. M. M. [quarter] = 96.
","Op. 74
",,"Song
",074-1-Sam-008.krn,NaN,NaN
chopin,,"MADCHEN'S WUNSCH
","M. M. [quarter] = 112.
","Op. 74
",,"Song
",074-1-Sam-001.krn,0.9749896177010072,0.9834934586341958
chopin,,"VARIATIONS sur un Air national allemand pour le Pianoforte
","A capriccio.
","Oeuvre posthume.
",,"Variations
",VGNA-1-HAc.krn,0.9142040010787997,0.9266024554708888
chopin,,"Mazourka No. 1.
","Vivace.
","Op. 50
",,"Mazurka
",050-1-ME-001.krn,0.9662280840545617,0.9683277271604696
chopin,,"Mazurka No. 3.
","Allegretto.
","Op. 67
",,Mazurka,067-1-Sam-003.krn,0.9861498320305702,0.9943307806960885
chopin,,"Mazurka No. 3.
","VIVACE.
","Op. 6
",,Mazurka,006-1-KI-003.krn,0.9573264194534598,0.9553014386617351
chopin,,"Premier Trio pour Piano, Violon et Violoncelle
","Sostenuto. M.M. [quarter] = 63.
","Op. 8
",,Trio,008-1-Sm-003.krn,0.9808610095335977,0.9854469345576741
chopin,,"No. 4. Mazurka.
","ALLEGRETTO.
","Op. 30
",,Mazurka,030-1-BH-004.krn,0.9512459895084934,0.9586328079713422
chopin,,"No. 1.
","Vivace.
","Op. 63
",,"Mazurka
",063-1-BH-001.krn,0.922419855392326,0.9361945265569251
chopin,,"FANTAISIE-IMPROMPTU
","Allegro agitato.
","Op. 66
",,Impromptu,066-1axx-COM.krn,0.9471843564077037,0.9685126007421974
chopin,,"Preludium No. 16
",,"Op. 28
",,"Prelude
",028-1-BH-016.krn,0.059726167952135034,0.05524051121182172
chopin,,"Polonaise.
","Polonaise.
","Op. 44
",,"Polonaise
",044-1-ME.krn,0.956312419286101,0.8224330158295093
chopin,,"Trio
","Vivace.
","Op. 8
",,Trio,008-1-Sm-002-violino.krn,0.9453984963460347,0.9510529538739931
chopin,,"Dwojaki koniec
","M. M. [quarter] = 100.
","op. 74
",,"Song
",074-1-G-011.krn,NaN,NaN
chopin,,"Etude No. 7
","M.M. [quarter-dot] = 84
","Op.10
",,Etude,010-1b-Sm-007.krn,0.11219803838349451,0.10704879134433343
chopin,,"Prelude no. 8
","Molto agitato.
","Op. 28
",,Prelude,028_1-12-1a-C-008.krn,0.08902504148967016,0.0933674369703219
chopin,,"No. 1. The Maiden's Wish. (Madchens Wunsch.)
","M.M. [quarter] = 112.
","Op. 74
",,"Song
",074-1c-LW-001.krn,NaN,NaN
chopin,,"Mazurka N.o 8.
","[quarter] = 126.
","Op. 68
",,Mazurka,068-1-Sam-004.krn,0.9888779487002337,0.9947281646173739
chopin,,"Preludium No. 17
","Allegretto.
","Op. 28
",,"Prelude
",028-1-BH-017.krn,0.7761489864372842,0.7770311026409501
chopin,,"Trio
","Metronome [quarter]=152.
","Op. 8
",,Trio,008-1b-W-001-piano.krn,0.9671712224082935,0.9709132540144298
chopin,,"GRAND DUO concertant
","[quarter] = 12.
","Op. 15
",,"Concertant
",GDC-1c-Sam-violin.krn,0.9659016404206436,0.9737296694346517
chopin,,"Preludium No. 18
","All.o molto.
","Op. 28
",,"Prelude
",028-1-BH-018.krn,0.9744168578934777,0.9828169886469582
chopin,,"Sonate pour Piano et Violoncelle
","Allegro moderato.
","Op. 65
",,"Sonata
",065-1-BH-001-violoncello.krn,0.9840521835888649,0.9746369008419836
chopin,,"azurka No. 4.
","[half] = 63.
","p. 7
",,"Mazurka
",007-1-W-004.krn,0.970252880009008,0.9816519606646423
chopin,,"Mazourka No. 3.
","M.M. [quarter] = 144.
","Op. 17
",,"Mazurka
",017-1a-Sm-003.krn,0.9794182250363777,0.9886102616398432
chopin,,"No. 13.
","Lento.
","Op. 28
",,"Prelude
",028-1-BH-013.krn,0.9493253619147328,0.953559146163609
chopin,,"Etude No. 11.
","([quarter] = 76.)
","Op. 10.
",,Etude,010_7-12-1-KI-011.krn,0.9490700319721872,0.9575727834084127
chopin,,"1er Trio
","ALLEGRO CON FUOCO.
","Op. 8
",,Trio,008-1c-KI-001.krn,0.9814152162595801,0.9902116363425444
chopin,,"Mazurka. No. 2
","VIVACE.
","Op. 30
",,Mazurka,030-1-BH-002.krn,0.9711774026945232,0.9926434489759397
chopin,,"2d Nocturne
","Andante.
","Op. 9
",,Nocturne,009-1-KI-002.krn,0.9631135519596244,0.9219862400224149
chopin,,"Trio
","[quarter] = 104.
","Op. 8
",,Trio,008-1b-W-004-violoncello.krn,0.9856810985769927,0.9759821251532178
chopin,,"RONDEAU
","M.M. [quarter] = 108. Allegro.
","op. 1
",,"Rondeau
",001-1a-HO.krn,0.9844555469958203,0.9775170374981224
chopin,,"My Beloved. (Mein Geliebter.)
","ALLEGRO MODERATO. M.M. [quarter] = 96.
","Op. 74
",,"Song
",074-1c-LW-008.krn,NaN,NaN
chopin,,"Prelude XIII.
","Lento.
","Op. 28
",,Prelude,028_13-24-1a-C-013.krn,0.9323749197479576,0.9656859431765284
chopin,,"Grande Valse Brillante No. 2
","Lento.
","Op. 34
",,"Waltz
",034_2-1-Sm-002.krn,0.9978102035494122,0.9980521428662582
chopin,,"Mazourka No. 1
","PRESTO.
","OP. 33
",,"Mazurka
",033-1a-Sm-001.krn,0.9292313518884897,0.9493204450965471
chopin,,"Preludium No. 10
","X.
","Op. 28
",,"Prelude
",028_1-12-1a-C-010.krn,NaN,NaN
chopin,,"Mazurka No. 3.
","M. M. [half-dot] = 54.
","Op. 7
",,Mazurka,007-1-KI-003.krn,0.9925293742832861,0.99885364538925
chopin,,"Marche funebre
","[quarter] = 84.
","Op. 72
",,"March
",072sep-1e-Sam-marche-funebre.krn,0.9708944086624427,0.959752059074544
chopin,,"Trio
",Allegro con fuoco. M,"Op. 8
",,Trio,008-1-Sm-001.krn,0.987815640064548,0.9931169458261654
chopin,,"Prelude No. 7
","Andantino.
","Op. 28
",,Prelude,028-1-BH-007.krn,NaN,NaN
chopin,,"Valse No. 3
",,"Op. 34
",,"Waltz
",034_3-1a-Sm-003.krn,0.9304371605878149,0.9211524495498954
chopin,,"Polonaise No. 2
","MAESTOSO.
","Op. 26
",,"Polonaise
",026-1a-Sm-002.krn,0.9669473155259793,0.962396940229846
