composer_i,composer_j,wasserstein_w1,compression_logiqr_distance,iqr_i,iqr_j,mad_i,mad_j
Liszt,Tchaikovsky,6.8566096691489555,0.5113547929778126,14.673673782143933,24.46906782226278,7.724426837445563,11.675850504603808
Schubert,Tchaikovsky,6.999168960977604,0.14118410924902047,21.247211702528084,24.46906782226278,10.435671199281781,11.675850504603808
Bach,Mozart,7.001146899524365,0.10244074403240067,16.354301573474782,18.118467100825406,8.014317221472504,8.70932644532152
Brahms,Saint,7.216352304719955,0.3597284230009601,17.01725383502011,24.38470725183908,6.32058812820895,9.817299330743243
Liszt,Faure,7.270867490825451,0.697471784267591,14.673673782143933,7.305176487742501,7.724426837445563,2.3812703600816354
Chopin,Saint,7.517515393870903,0.6982972338690279,12.129723766767398,24.38470725183908,5.022284566029801,9.817299330743243
Brahms,Debussy,7.595237960881041,0.2158241074406928,17.01725383502011,21.116439667413808,6.32058812820895,8.923946803830054
Chopin,Debussy,7.798350085336127,0.5543929183087606,12.129723766767398,21.116439667413808,5.022284566029801,8.923946803830054
Bach,Tchaikovsky,7.811931282522666,0.4029188260922516,16.354301573474782,24.46906782226278,8.014317221472504,11.675850504603808
Chopin,Schumann,7.8826620613363865,0.5473767199153237,12.129723766767398,20.96880107382618,5.022284566029801,10.852444626157906
Mozart,Schubert,7.9673295929750925,0.15929397281083046,18.118467100825406,21.247211702528084,8.70932644532152,10.435671199281781
Handel,Saint,8.003444182298878,0.9177830031607961,9.739338316281563,24.38470725183908,4.8508497819908625,9.817299330743243
Buxtehude,Alkan,8.054135775268144,0.45851644386991763,9.765323232325377,15.446062380530748,4.85096463394263,7.229369704560014
Schumann,Brahms,8.11971864806796,0.20880790904725588,20.96880107382618,17.01725383502011,10.852444626157906,6.32058812820895
Haydn,Dvorak,8.295512169928395,0.17174585359386496,19.515795980011745,16.436070400437494,9.348588506262466,8.126385336022174
Beethoven,Liszt,8.386524184334705,0.4202348693102391,22.338013273807576,14.673673782143933,10.905989683516985,7.724426837445563
Byrd,Bach,8.413117950464652,1.3488721549401899,4.244477817380466,16.354301573474782,2.164012853371584,8.014317221472504
Handel,Debussy,8.4834749094692,0.7738786876005288,9.739338316281563,21.116439667413808,4.8508497819908625,8.923946803830054
Scarlatti,Dvorak,8.66176062494137,0.843175626350541,7.073127243812055,16.436070400437494,3.1259496513726353,8.126385336022174
Brahms,Dvorak,8.803673445334224,0.034749426514053106,17.01725383502011,16.436070400437494,6.32058812820895,8.126385336022174
Alkan,Faure,8.83540916470222,0.7487709039932655,15.446062380530748,7.305176487742501,7.229369704560014,2.3812703600816354
Schubert,Dvorak,8.868869355791439,0.25674733844322617,21.247211702528084,16.436070400437494,10.435671199281781,8.126385336022174
Chopin,Dvorak,9.006785569789308,0.3038193843540147,12.129723766767398,16.436070400437494,5.022284566029801,8.126385336022174
Handel,Dvorak,9.08028432719503,0.5233051536457829,9.739338316281563,16.436070400437494,4.8508497819908625,8.126385336022174
Scarlatti,Mozart,9.179322833400189,0.9406289919829367,7.073127243812055,18.118467100825406,3.1259496513726353,8.70932644532152
Buxtehude,Saint,9.285519372239587,0.9151185189448223,9.765323232325377,24.38470725183908,4.85096463394263,9.817299330743243
Scarlatti,Saint,9.337126574127513,1.2376534758655542,7.073127243812055,24.38470725183908,3.1259496513726353,9.817299330743243
Bach,Beethoven,9.36008379421354,0.3117989024246781,16.354301573474782,22.338013273807576,8.014317221472504,10.905989683516985
Scarlatti,Debussy,9.394532671938304,1.093749160305287,7.073127243812055,21.116439667413808,3.1259496513726353,8.923946803830054
Haydn,Saint,9.417933455407416,0.22273199592114823,19.515795980011745,24.38470725183908,9.348588506262466,9.817299330743243
Buxtehude,Debussy,9.623477474710066,0.771214203384555,9.765323232325377,21.116439667413808,4.85096463394263,8.923946803830054
Mozart,Brahms,9.701314604172023,0.0627039391183426,18.118467100825406,17.01725383502011,8.70932644532152,6.32058812820895
Handel,Schumann,9.772008733440165,0.7668624892070919,9.739338316281563,20.96880107382618,4.8508497819908625,10.852444626157906
Byrd,Liszt,9.84251105511715,1.2404361880546289,4.244477817380466,14.673673782143933,2.164012853371584,7.724426837445563
Saint,Faure,9.860004786636244,1.2053729790681702,24.38470725183908,7.305176487742501,9.817299330743243,2.3812703600816354
Handel,Mozart,9.973191609043218,0.6207585192781786,9.739338316281563,18.118467100825406,4.8508497819908625,8.70932644532152
Mozart,Chopin,10.00088032515959,0.4012727499864104,18.118467100825406,12.129723766767398,8.70932644532152,5.022284566029801
Faure,Debussy,10.363385431914125,1.061468663507903,7.305176487742501,21.116439667413808,2.3812703600816354,8.923946803830054
Scarlatti,Schumann,10.403169433942274,1.08673296191185,7.073127243812055,20.96880107382618,3.1259496513726353,10.852444626157906
Haydn,Alkan,10.411497600464111,0.23387007915375646,19.515795980011745,15.446062380530748,9.348588506262466,7.229369704560014
Schubert,Debussy,10.486654993653097,0.006173804488480261,21.247211702528084,21.116439667413808,10.435671199281781,8.923946803830054
Schubert,Saint,10.560522217872926,0.13773051107178702,21.247211702528084,24.38470725183908,10.435671199281781,9.817299330743243
Scarlatti,Tchaikovsky,10.580910295807362,1.2411070740427876,7.073127243812055,24.46906782226278,3.1259496513726353,11.675850504603808
Buxtehude,Dvorak,10.666510467254216,0.5206406694298091,9.765323232325377,16.436070400437494,4.85096463394263,8.126385336022174
Brahms,Tchaikovsky,10.67653315376327,0.36318202117819354,17.01725383502011,24.46906782226278,6.32058812820895,11.675850504603808
Chopin,Tchaikovsky,10.879645278218355,0.7017508320462613,12.129723766767398,24.46906782226278,5.022284566029801,11.675850504603808
Haydn,Debussy,10.902434260560604,0.07882768036088095,19.515795980011745,21.116439667413808,9.348588506262466,8.923946803830054
Handel,Tchaikovsky,10.979670034181751,0.9212366013380295,9.739338316281563,24.46906782226278,4.8508497819908625,11.675850504603808
Buxtehude,Schumann,11.057167972770388,0.7641980049911181,9.765323232325377,20.96880107382618,4.85096463394263,10.852444626157906
Byrd,Alkan,11.069825933196011,1.2917353077803033,4.244477817380466,15.446062380530748,2.164012853371584,7.229369704560014
Schubert,Schumann,11.292013471618432,0.013190002881917184,21.247211702528084,20.96880107382618,10.435671199281781,10.852444626157906
Schumann,Faure,11.35946593443325,1.054452465114466,20.96880107382618,7.305176487742501,10.852444626157906,2.3812703600816354
Dvorak,Faure,11.54090439593373,0.810895129553157,16.436070400437494,7.305176487742501,8.126385336022174,2.3812703600816354
Schubert,Alkan,11.57612006278229,0.31887156400311767,21.247211702528084,15.446062380530748,10.435671199281781,7.229369704560014
Buxtehude,Mozart,11.592301208889932,0.6180940350622048,9.765323232325377,18.118467100825406,4.85096463394263,8.70932644532152
Haydn,Schumann,11.637156372494566,0.07181148196744402,19.515795980011745,20.96880107382618,9.348588506262466,10.852444626157906
Scarlatti,Beethoven,11.707628771375298,1.1499871503752142,7.073127243812055,22.338013273807576,3.1259496513726353,10.905989683516985
Beethoven,Brahms,12.211926727442782,0.27206209751062005,22.338013273807576,17.01725383502011,10.905989683516985,6.32058812820895
Byrd,Saint,12.295857080702397,1.748337382855208,4.244477817380466,24.38470725183908,2.164012853371584,9.817299330743243
Beethoven,Chopin,12.409382528187663,0.6106309083786878,22.338013273807576,12.129723766767398,10.905989683516985,5.022284566029801
Mozart,Faure,12.443753052894865,0.9083484951855527,18.118467100825406,7.305176487742501,8.70932644532152,2.3812703600816354
Handel,Beethoven,12.534920364211164,0.830116677670456,9.739338316281563,22.338013273807576,4.8508497819908625,10.905989683516985
Byrd,Debussy,12.638053335516283,1.6044330672949407,4.244477817380466,21.116439667413808,2.164012853371584,8.923946803830054
Buxtehude,Tchaikovsky,12.672461541297341,0.9185721171220558,9.765323232325377,24.46906782226278,4.85096463394263,11.675850504603808
Haydn,Liszt,12.701982176729915,0.28516919887943093,19.515795980011745,14.673673782143933,9.348588506262466,7.724426837445563
Tchaikovsky,Faure,13.450337131159706,1.2088265772454037,24.46906782226278,7.305176487742501,11.675850504603808,2.3812703600816354
Bach,Haydn,13.621024808159861,0.17673323199386992,16.354301573474782,19.515795980011745,8.014317221472504,9.348588506262466
Byrd,Dvorak,13.621601266082038,1.3538595333401948,4.244477817380466,16.436070400437494,2.164012853371584,8.126385336022174
Schubert,Liszt,13.848720712532801,0.37017068372879214,21.247211702528084,14.673673782143933,10.435671199281781,7.724426837445563
Byrd,Schumann,14.1614058158671,1.5974168689015038,4.244477817380466,20.96880107382618,2.164012853371584,10.852444626157906
Buxtehude,Beethoven,14.27751846144129,0.8274521934544823,9.765323232325377,22.338013273807576,4.85096463394263,10.905989683516985
Byrd,Mozart,14.61808357592497,1.4513128989725905,4.244477817380466,18.118467100825406,2.164012853371584,8.70932644532152
Bach,Schubert,14.749967790427593,0.26173471684323113,16.354301573474782,21.247211702528084,8.014317221472504,10.435671199281781
Scarlatti,Haydn,14.835505642936436,1.014921479944406,7.073127243812055,19.515795980011745,3.1259496513726353,9.348588506262466
Beethoven,Faure,14.983578010258645,1.1177066535778302,22.338013273807576,7.305176487742501,10.905989683516985,2.3812703600816354
Byrd,Tchaikovsky,15.698873637814026,1.7517909810324415,4.244477817380466,24.46906782226278,2.164012853371584,11.675850504603808
Scarlatti,Schubert,15.987465809452086,1.0999229647937672,7.073127243812055,21.247211702528084,3.1259496513726353,10.435671199281781
Haydn,Brahms,16.504021734828935,0.13699642707981186,19.515795980011745,17.01725383502011,9.348588506262466,6.32058812820895
Haydn,Chopin,16.70713385928402,0.47556523794787964,19.515795980011745,12.129723766767398,9.348588506262466,5.022284566029801
Handel,Haydn,16.775898739700132,0.6950510072396479,9.739338316281563,19.515795980011745,4.8508497819908625,9.348588506262466
Byrd,Beethoven,17.306859998415128,1.660671057364868,4.244477817380466,22.338013273807576,2.164012853371584,10.905989683516985
Schubert,Brahms,17.668644197147113,0.22199791192917306,21.247211702528084,17.01725383502011,10.435671199281781,6.32058812820895
Schubert,Chopin,17.8717563216022,0.5605667227972408,21.247211702528084,12.129723766767398,10.435671199281781,5.022284566029801
Handel,Schubert,17.94052120201831,0.7800524920890091,9.739338316281563,21.247211702528084,4.8508497819908625,10.435671199281781
Buxtehude,Haydn,18.346104610784323,0.6923865230236741,9.765323232325377,19.515795980011745,4.85096463394263,9.348588506262466
Haydn,Faure,19.2332966607402,0.982640983147022,19.515795980011745,7.305176487742501,9.348588506262466,2.3812703600816354
Buxtehude,Schubert,19.50659231674471,0.7773880078730353,9.765323232325377,21.247211702528084,4.85096463394263,10.435671199281781
Schubert,Faure,20.397919123058387,1.0676424679963832,21.247211702528084,7.305176487742501,10.435671199281781,2.3812703600816354
Byrd,Haydn,21.2269218276668,1.5256053869340598,4.244477817380466,19.515795980011745,2.164012853371584,9.348588506262466
Byrd,Schubert,22.375713526989678,1.610606871783421,4.244477817380466,21.247211702528084,2.164012853371584,10.435671199281781
