composer,birth_year,composer_index,serie,length_notes_shuffle,z_notes_shuffle,p_value_notes_shuffle,p_raw_notes_shuffle,pe_obs_notes_shuffle,mu_null_notes_shuffle,sigma_null_notes_shuffle,length_intervals_shuffle,z_intervals_shuffle,p_value_intervals_shuffle,p_raw_intervals_shuffle,pe_obs_intervals_shuffle,mu_null_intervals_shuffle,sigma_null_intervals_shuffle,length_notes_iaaft,z_notes_iaaft,p_value_notes_iaaft,p_raw_notes_iaaft,pe_obs_notes_iaaft,mu_null_notes_iaaft,sigma_null_notes_iaaft,length_intervals_iaaft,z_intervals_iaaft,p_value_intervals_iaaft,p_raw_intervals_iaaft,pe_obs_intervals_iaaft,mu_null_intervals_iaaft,sigma_null_intervals_iaaft,birth_year_num,composer_index_num
Chopin,1810,9,Serie_173,937,-30.27977702336826,0.000999000999000999,0.0,0.7669588052007154,0.9150126206355936,0.004889527928842359,937,-17.859519693159577,0.000999000999000999,0.0,0.8450528943702181,0.9274315276015394,0.004612589512296531,937,-24.781043652746362,0.000999000999000999,0.0,0.7669588052007154,0.9023276614628408,0.005462597062457586,937,-15.345040237421317,0.0012484394506866417,0.0,0.8450528943702181,0.9189256018534516,0.004814109727981238,1810,9
Chopin,1810,9,Serie_175,1857,-41.521919103563306,0.000999000999000999,0.0,0.6937917485857379,0.8994623323091964,0.004953301489039517,1857,-40.711131885075496,0.000999000999000999,0.0,0.783504387399479,0.9386973696292651,0.003812052749304154,1857,-84.13331034069395,0.000999000999000999,0.0,0.6937917485857379,0.9485504952079797,0.0030280366431631902,1857,-27.795118450324882,0.0012484394506866417,0.0,0.783504387399479,0.916799164166219,0.004795618230768214,1810,9
Chopin,1810,9,Serie_177,1416,-16.809189211296754,0.000999000999000999,0.0,0.8859407889067081,0.9450428851936679,0.003516058719074902,1416,-11.116687761312752,0.000999000999000999,0.0,0.8561283388918445,0.9080463973928882,0.004670281257851284,1416,-17.85464119957128,0.000999000999000999,0.0,0.8859407889067081,0.9489665484361922,0.003529937052501365,1416,-4.282324133573729,0.0012484394506866417,0.0,0.8561283388918445,0.8789731116261504,0.0053346668822197045,1810,9
Chopin,1810,9,Serie_181,1549,-39.016363368742546,0.000999000999000999,0.0,0.6428128897099459,0.8714752650114598,0.00586067884237268,1549,-43.3527726658482,0.000999000999000999,0.0,0.6351144826137243,0.8751728129616414,0.005537323580159999,1549,-38.016600108478634,0.000999000999000999,0.0,0.6428128897099459,0.8605975447670343,0.005728672591332467,1549,-28.987598895150235,0.0012484394506866417,0.0,0.6351144826137243,0.8135400215852266,0.006155236921032249,1810,9
Chopin,1810,9,Serie_182,1122,-10.749948049905118,0.000999000999000999,0.0,0.7703034060263853,0.8436315356894798,0.006821254328177127,1122,-6.044365494195213,0.000999000999000999,0.0,0.835291975168822,0.8731084149426219,0.006256478005858087,1122,-10.768564509455393,0.000999000999000999,0.0,0.7703034060263853,0.8481712981748335,0.007231037347649814,1122,-4.005489282548315,0.0012484394506866417,0.0,0.835291975168822,0.8610003930737702,0.0064182965154739625,1810,9
Chopin,1810,9,Serie_183,15795,19.94525200052334,1.0,1.0,0.9111587562574198,0.8713899824298165,0.0019938967843855706,15795,-3.342214723491703,0.000999000999000999,0.0,0.8697623910434032,0.8763598634079037,0.0019739821975315575,15795,14.836705172879938,1.0,1.0,0.9111587562574198,0.8820045020562955,0.001965008663406983,15795,14.487296330707169,1.0,1.0,0.8697623910434032,0.8402755725156799,0.002035356898527943,1810,9
Chopin,1810,9,Serie_184,2887,-18.268856851892796,0.000999000999000999,0.0,0.8068916174845333,0.8859304268409935,0.004326423377074696,2887,-10.24324884394091,0.000999000999000999,0.0,0.83194543211873,0.8775399429546872,0.004451176724358044,2887,-20.82652699377534,0.000999000999000999,0.0,0.8068916174845333,0.8970286593078823,0.0043279919811060824,2887,-7.554580710021926,0.0012484394506866417,0.0,0.83194543211873,0.8656921589196085,0.004467054903008719,1810,9
Chopin,1810,9,Serie_185,4936,-8.173377021879327,0.000999000999000999,0.0,0.8432004363032791,0.8717814098630481,0.003496837779936066,4936,-3.7877505977749095,0.000999000999000999,0.0,0.8567949229987049,0.8700360248924248,0.003495769204418677,4936,-11.710811511135176,0.000999000999000999,0.0,0.8432004363032791,0.8828467924076645,0.003385449084095309,4936,2.4428491043224727,0.9937578027465668,0.99375,0.8567949229987049,0.8479678599449357,0.0036134295148030934,1810,9
Chopin,1810,9,Serie_186,4753,-9.784801535484435,0.000999000999000999,0.0,0.8276801139084552,0.8625526605356104,0.0035639503265028375,4753,-7.312504281071732,0.000999000999000999,0.0,0.8889417671975333,0.9092952995137092,0.0027833874051685255,4753,-17.68774233497487,0.000999000999000999,0.0,0.8276801139084552,0.8879130398112922,0.0034053484476498394,4753,0.5269295445461,0.6978776529338327,0.6975,0.8889417671975333,0.8873156452586136,0.0030860329540268903,1810,9
Chopin,1810,9,Serie_187,4280,-8.241755713889113,0.000999000999000999,0.0,0.8399084999004757,0.8700840684469727,0.0036613034399508833,4280,2.3849139594250586,0.996003996003996,0.996,0.8806534340226208,0.8715457361315426,0.003818879022903517,4280,-11.876693735367502,0.000999000999000999,0.0,0.8399084999004757,0.8833541723003481,0.003658061188400937,4280,9.043535397119241,1.0,1.0,0.8806534340226208,0.8466009687743806,0.003765393040766702,1810,9
Chopin,1810,9,Serie_188,1375,-13.252793242735457,0.000999000999000999,0.0,0.7742358052101075,0.8597449741492335,0.006452161998829792,1375,-10.815456029456568,0.000999000999000999,0.0,0.8268264822310145,0.8883117486074659,0.005684944417414522,1375,-23.473800788196417,0.000999000999000999,0.0,0.7742358052101075,0.9014115431484924,0.005417773588771956,1375,-6.9709113694507545,0.0012484394506866417,0.0,0.8268264822310145,0.8688891275959196,0.006034023836429766,1810,9
Chopin,1810,9,Serie_189,1707,-11.96035016507426,0.000999000999000999,0.0,0.8176548010074189,0.8830246490952309,0.005465546341502629,1707,-6.337921440275708,0.000999000999000999,0.0,0.837897783757025,0.8728140901800382,0.0055091100058656355,1707,-13.076504515731251,0.000999000999000999,0.0,0.8176548010074189,0.8889889144123742,0.0054551362192502666,1707,-2.3772676794405485,0.016229712858926344,0.015,0.837897783757025,0.8511610954382272,0.005579225173466167,1810,9
Chopin,1810,9,Serie_190,4191,-12.919601008456413,0.000999000999000999,0.0,0.8078163746029277,0.8577607980471007,0.0038657868313024804,4191,-1.8986542099278043,0.03496503496503497,0.034,0.8605167639232274,0.8676152353039124,0.003738685719373248,4191,-17.8890634962897,0.000999000999000999,0.0,0.8078163746029277,0.876107578846949,0.0038174834729713695,4191,4.922209335171295,1.0,1.0,0.8605167639232274,0.8413145672312886,0.003901133695133782,1810,9
Chopin,1810,9,Serie_191,3662,-13.58139362694,0.000999000999000999,0.0,0.8612414630398818,0.909966915382561,0.003587662185567437,3662,-21.02754450122477,0.000999000999000999,0.0,0.9181425863373569,0.9625886176732448,0.002113705256136734,3662,-42.40529655735866,0.000999000999000999,0.0,0.8612414630398818,0.9583663375114101,0.0022903948882931242,3662,-11.171508454746101,0.0012484394506866417,0.0,0.9181425863373569,0.9453562265237292,0.002435986178286501,1810,9
Chopin,1810,9,Serie_192,11553,-8.716817121333207,0.000999000999000999,0.0,0.8483636629613669,0.8694875447962165,0.0024233480570737,11553,4.6008638119810055,1.0,1.0,0.8899891142336486,0.8793776581739717,0.002306405165057002,11553,-16.427371278233835,0.000999000999000999,0.0,0.8483636629613669,0.8868681670997532,0.0023439236556006124,11553,14.703363171523112,1.0,1.0,0.8899891142336486,0.8550968574537857,0.002373079979921926,1810,9
Chopin,1810,9,Serie_193,4960,-32.842608327876526,0.000999000999000999,0.0,0.7750451028745818,0.8859032963017892,0.00337543816010228,4960,-17.025027362659646,0.000999000999000999,0.0,0.9430658795768695,0.9709950451421449,0.0016404769854603202,4960,-55.497756835556046,0.000999000999000999,0.0,0.7750451028745818,0.9244162653458239,0.0026914810793856017,4960,-13.048615186222252,0.0012484394506866417,0.0,0.9430658795768695,0.9667487003496753,0.0018149681353015902,1810,9
Chopin,1810,9,Serie_194,4677,-8.4677879526369,0.000999000999000999,0.0,0.8390241236382302,0.8692638396436193,0.003571147054523531,4677,0.32666543421886934,0.6293706293706294,0.629,0.8671251561287205,0.8659686335389438,0.00354038863200273,4677,-11.494517383722027,0.000999000999000999,0.0,0.8390241236382302,0.8802861903032582,0.0035897171919076205,4677,9.352012368436252,1.0,1.0,0.8671251561287205,0.8304512752998738,0.00392149618542249,1810,9
Chopin,1810,9,Serie_195,1356,-12.710559809108783,0.000999000999000999,0.0,0.7790222618166046,0.8583003428394307,0.006237182485543472,1356,-7.76636299447276,0.000999000999000999,0.0,0.8377555284641455,0.8840130664134421,0.005956139055336155,1356,-22.567096935601448,0.000999000999000999,0.0,0.7790222618166046,0.9014870869575334,0.005426698236392582,1356,-3.329862869680598,0.0012484394506866417,0.0,0.8377555284641455,0.8584995973990993,0.006229706671657509,1810,9
Chopin,1810,9,Serie_196,1839,-11.179079254951185,0.000999000999000999,0.0,0.8251243786194813,0.8846891941864571,0.005328239849502336,1839,-4.869113569305162,0.000999000999000999,0.0,0.8436671133587957,0.8684119313297846,0.005081996469948838,1839,-13.388815334385185,0.000999000999000999,0.0,0.8251243786194813,0.8895367307811435,0.00481090750398493,1839,1.4613843903990447,0.9375780274656679,0.9375,0.8436671133587957,0.8354980735759924,0.005589932283711293,1810,9
Chopin,1810,9,Serie_197,4554,-12.96433056973005,0.000999000999000999,0.0,0.8084080273988696,0.8578111259618038,0.0038106941424560434,4554,-2.8644290080438943,0.003996003996003996,0.003,0.8572869789937183,0.8671589170782042,0.003446389509659185,4554,-18.932771639709827,0.000999000999000999,0.0,0.8084080273988696,0.8753595454460217,0.0035362766382671155,4554,4.687310087446963,1.0,1.0,0.8572869789937183,0.8399013278129501,0.0037090891911180607,1810,9
Chopin,1810,9,Serie_198,2880,-13.633266249090099,0.000999000999000999,0.0,0.8217815418651873,0.8814860264064457,0.004379323593511069,2880,-13.246572301947998,0.000999000999000999,0.0,0.8025040846488192,0.8618687785654495,0.004481513599401135,2880,-15.858760528164472,0.000999000999000999,0.0,0.8217815418651873,0.8911047726382524,0.0043712893356293555,2880,-5.898931207946114,0.0012484394506866417,0.0,0.8025040846488192,0.8299272887612605,0.004648842840462546,1810,9
Chopin,1810,9,Serie_199,1636,-45.24861266660588,0.000999000999000999,0.0,0.7547592864838836,0.934318614317712,0.003968283605882701,1636,-44.843377268009675,0.000999000999000999,0.0,0.8248476887243815,0.9583946077216484,0.002978074514751958,1636,-48.22877071858182,0.000999000999000999,0.0,0.7547592864838836,0.9294381270934264,0.003621880425458195,1636,-40.30271147392174,0.0012484394506866417,0.0,0.8248476887243815,0.95207970521563,0.003156909593379969,1810,9
Chopin,1810,9,Serie_200,1358,-39.862817595072656,0.000999000999000999,0.0,0.7126156813644281,0.9121107183215392,0.005004539292319623,1358,-35.82908004288691,0.000999000999000999,0.0,0.8294891013041228,0.9475527961715732,0.0032951919146718195,1358,-50.919687819191466,0.000999000999000999,0.0,0.7126156813644281,0.9196106246640231,0.0040651259299665085,1358,-31.884092457358342,0.0012484394506866417,0.0,0.8294891013041228,0.9432481069722596,0.0035678922277708747,1810,9
Chopin,1810,9,Serie_204,1392,-34.06815959597233,0.000999000999000999,0.0,0.7077343644054984,0.8985946835107345,0.005602307884215743,1392,-41.49856428175567,0.000999000999000999,0.0,0.7694627523188462,0.9366351174136824,0.00402838912594216,1392,-70.34229339227834,0.000999000999000999,0.0,0.7077343644054984,0.9394330623626383,0.0032938746632132716,1392,-26.214199961415016,0.0012484394506866417,0.0,0.7694627523188462,0.9019972173153339,0.005055827192573747,1810,9
Chopin,1810,9,Serie_205,2210,-15.353481186978962,0.000999000999000999,0.0,0.8526332471540029,0.9124437439150115,0.003895565835045468,2210,-14.791829712552778,0.000999000999000999,0.0,0.7832078134717951,0.858672738775731,0.005101797868852841,2210,-15.888461372894083,0.000999000999000999,0.0,0.8526332471540029,0.9167976780545837,0.004038429486321823,2210,-4.7345685490935825,0.0012484394506866417,0.0,0.7832078134717951,0.8085490225169635,0.0053523797960470625,1810,9
Chopin,1810,9,Serie_207,1139,-15.00105862255923,0.000999000999000999,0.0,0.8236857484672951,0.9050891998398085,0.0054265137828403255,1139,-13.690166831646277,0.000999000999000999,0.0,0.793132258434869,0.8736321137730927,0.0058801223044367655,1139,-15.504703345754436,0.000999000999000999,0.0,0.8236857484672951,0.9070550440120947,0.00537703261298631,1139,-6.429326071427692,0.0012484394506866417,0.0,0.793132258434869,0.8351072370516393,0.006528674724293352,1810,9
Chopin,1810,9,Serie_208,888,-52.787583479904704,0.000999000999000999,0.0,0.6166241391818917,0.908799326280484,0.005534922567725006,888,-45.197667820280756,0.000999000999000999,0.0,0.7121529422067804,0.9252340800144936,0.004714427714610997,888,-60.978125742001055,0.000999000999000999,0.0,0.6166241391818917,0.915322888960377,0.004898457375391989,888,-45.25955099293599,0.0012484394506866417,0.0,0.7121529422067804,0.9203377772753152,0.004599798948536361,1810,9
Chopin,1810,9,Serie_209,1196,-13.21486411539907,0.000999000999000999,0.0,0.8232995292417395,0.8979514524489394,0.00564908746357892,1196,-15.396987919847152,0.000999000999000999,0.0,0.7562910766496919,0.8554151608847076,0.006437888030505108,1196,-12.47809297158861,0.000999000999000999,0.0,0.8232995292417395,0.8924600965487854,0.005542559064475453,1196,-5.489798456547186,0.0012484394506866417,0.0,0.7562910766496919,0.7990593635833935,0.007790502196432318,1810,9
Chopin,1810,9,Serie_210,823,-25.58851768529444,0.000999000999000999,0.0,0.742490699911971,0.8963727483073087,0.006013714834438133,823,-19.428788596011803,0.000999000999000999,0.0,0.8412340813188953,0.9252033067351734,0.004321897116813275,823,-29.145532582460014,0.000999000999000999,0.0,0.742490699911971,0.905928535215686,0.005607646209288108,823,-17.272443504714147,0.0012484394506866417,0.0,0.8412340813188953,0.9193502719212765,0.004522590598201176,1810,9
Chopin,1810,9,Serie_214,944,-5.826646234101029,0.000999000999000999,0.0,0.8581390986840834,0.8939011823610021,0.0061376789048247895,944,-4.706531584155771,0.000999000999000999,0.0,0.8136292801058661,0.8475981737924483,0.007217394184910227,944,-5.511042277528449,0.000999000999000999,0.0,0.8581390986840834,0.8922517324262083,0.006189869724139258,944,-1.6014219800628253,0.05867665418227216,0.0575,0.8136292801058661,0.825254305936828,0.00725918963002235,1810,9
Chopin,1810,9,Serie_218,1219,-10.406342070233858,0.000999000999000999,0.0,0.8507612671792857,0.9061884327266195,0.005326287101966104,1219,-6.58577019549348,0.000999000999000999,0.0,0.8159363785274326,0.8586852507670154,0.006491096860445427,1219,-10.992649848694318,0.000999000999000999,0.0,0.8507612671792857,0.9085645492524956,0.005258357435998536,1219,-2.202770095749843,0.0149812734082397,0.01375,0.8159363785274326,0.8308152422709812,0.006754614915218255,1810,9
Chopin,1810,9,Serie_219,976,-79.57430791404543,0.000999000999000999,0.0,0.6144690050195554,0.9390192553958159,0.004078580874706861,976,-65.69722316473323,0.000999000999000999,0.0,0.6747156923583438,0.9358207221154605,0.003974369344384708,976,-69.46964223584037,0.000999000999000999,0.0,0.6144690050195554,0.9151980050548314,0.004328926857206782,976,-60.29048939861794,0.0012484394506866417,0.0,0.6747156923583438,0.9284402813955992,0.004208368377302832,1810,9
Chopin,1810,9,Serie_222,815,-27.90846389744027,0.000999000999000999,0.0,0.6972653933211366,0.8805229376547812,0.006566378751875798,815,-20.382881396861624,0.000999000999000999,0.0,0.7784730263626133,0.9000293565772134,0.005963648016581026,815,-32.42736538392218,0.000999000999000999,0.0,0.6972653933211366,0.8864497764248732,0.0058340966299265315,815,-18.476579564724478,0.0012484394506866417,0.0,0.7784730263626133,0.8954758496379988,0.006332493677496861,1810,9
Chopin,1810,9,Serie_223,1103,-8.57806933796584,0.000999000999000999,0.0,0.8621739918865207,0.9071920775454769,0.005248044039433194,1103,-6.780294742604,0.000999000999000999,0.0,0.8141673250348349,0.8597848958192892,0.006727962797519133,1103,-9.255531165203742,0.000999000999000999,0.0,0.8621739918865207,0.9090711776296057,0.005066936181836372,1103,-3.9940775584217296,0.0012484394506866417,0.0,0.8141673250348349,0.8406908150128659,0.006640704791048632,1810,9
Chopin,1810,9,Serie_224,918,-3.7205959469472796,0.000999000999000999,0.0,0.8590572845198501,0.8820642808874418,0.006183685811534789,918,-6.0832188707203025,0.000999000999000999,0.0,0.787178903982832,0.8323159790569962,0.007419932774639688,918,-3.5026174525518763,0.000999000999000999,0.0,0.8590572845198501,0.8811107832478636,0.00629629099573697,918,-0.4418833050915629,0.3358302122347066,0.335,0.787178903982832,0.79080230888437,0.008199913551355374,1810,9
Chopin,1810,9,Serie_225,1388,-10.711167627706013,0.000999000999000999,0.0,0.8076940794031016,0.8701725017646026,0.005833016953248999,1388,-10.55025757097811,0.000999000999000999,0.0,0.7654234373287685,0.8329424206972403,0.0063997473914006245,1388,-11.988476721635688,0.000999000999000999,0.0,0.8076940794031016,0.8784756077838672,0.005904130276453368,1388,-4.022780066534845,0.0012484394506866417,0.0,0.7654234373287685,0.7936104798981242,0.007006856478145849,1810,9
Schumann,1810,10,Serie_1,2940,-48.39722850966394,0.000999000999000999,0.0,0.7497986582726874,0.9248493593265801,0.0036169571366868373,2940,-61.06736097808024,0.000999000999000999,0.0,0.8476650042405165,0.9685717821705135,0.001979891974919234,2940,-54.94948468632449,0.000999000999000999,0.0,0.7497986582726874,0.9163023056122399,0.003030122089224814,2940,-56.436292381597774,0.0012484394506866417,0.0,0.8476650042405165,0.9655903814235458,0.002089530906560427,1810,10
Schumann,1810,10,Serie_3,941,-31.617439189730483,0.000999000999000999,0.0,0.7690192857266115,0.9232945027656477,0.004879434292994408,941,-22.080404943528407,0.000999000999000999,0.0,0.795241223631976,0.912915967156078,0.005329374340056728,941,-40.58916117796266,0.000999000999000999,0.0,0.7690192857266115,0.9333415176041849,0.004048426405194843,941,-7.962230776997151,0.0012484394506866417,0.0,0.795241223631976,0.8628477990835315,0.00849090880998709,1810,10
Schumann,1810,10,Serie_10,6252,-7.7002603806593,0.000999000999000999,0.0,0.8599377227966454,0.8834668163162406,0.0030556231031736397,6252,0.17166669976004637,0.5734265734265734,0.573,0.8818303865031348,0.8813259168174882,0.002938657796484697,6252,-9.897004539471771,0.000999000999000999,0.0,0.8599377227966454,0.8899052240312765,0.003027936494836704,6252,7.120194873501431,1.0,1.0,0.8818303865031348,0.8589082306965012,0.0032193157931590965,1810,10
Schumann,1810,10,Serie_11,5000,-0.5526577516886113,0.27672327672327673,0.276,0.8826140222981834,0.8845595431397758,0.003520299562700365,5000,-6.022860312132577,0.000999000999000999,0.0,0.8668167646761545,0.8858060115588315,0.0031528619125409003,5000,-1.4118497492478166,0.08491508491508491,0.084,0.8826140222981834,0.8873411252614483,0.0033481629088245916,5000,0.8230854020584336,0.784019975031211,0.78375,0.8668167646761545,0.8641237260909646,0.0032718823325684505,1810,10
Schumann,1810,10,Serie_12,5426,-0.2802359870969356,0.3776223776223776,0.377,0.8865439327882066,0.8874739509554009,0.003318696420215977,5426,-8.688140047532524,0.000999000999000999,0.0,0.8375718799447281,0.867227709095213,0.0034133691432503112,5426,-0.460404173425849,0.3196803196803197,0.319,0.8865439327882066,0.8880402006284285,0.0032499006885366895,5426,-0.5465177537329563,0.2833957553058677,0.2825,0.8375718799447281,0.8395192523855468,0.003563237291958501,1810,10
Schumann,1810,10,Serie_13,15765,1.136464254058349,0.8701298701298701,0.87,0.888510538520133,0.8863553542408624,0.001896394252238289,15765,-8.182236860878984,0.000999000999000999,0.0,0.868717277211117,0.8839004712235877,0.0018556287566135839,15765,-0.3019181254697171,0.36563436563436563,0.365,0.888510538520133,0.8890848321103987,0.0019021500924207722,15765,5.354153560019716,1.0,1.0,0.868717277211117,0.8585257983710474,0.0019034715246441546,1810,10
Schumann,1810,10,Serie_15,5171,-17.21177218302812,0.000999000999000999,0.0,0.8364607210767283,0.8925564906112871,0.0032591512912233797,5171,-7.28838399953915,0.000999000999000999,0.0,0.8706037245552601,0.8933939385813847,0.0031269227894092327,5171,-21.566916580300546,0.000999000999000999,0.0,0.8364607210767283,0.9048796232092814,0.003172400740634739,5171,3.771225726662461,1.0,1.0,0.8706037245552601,0.8576594032631725,0.0034323910129726992,1810,10
Schumann,1810,10,Serie_16,4594,-12.17854363736538,0.000999000999000999,0.0,0.8394619707297054,0.8831205687139769,0.0035848783963232825,4594,-5.890568218499901,0.000999000999000999,0.0,0.8542748330599234,0.8758398989515862,0.003660948331594848,4594,-14.662414419367451,0.000999000999000999,0.0,0.8394619707297054,0.8894745335108605,0.0034109363813297983,4594,1.1717502733096947,0.8838951310861424,0.88375,0.8542748330599234,0.8500045330811807,0.0036443771988043526,1810,10
Schumann,1810,10,Serie_17,3353,-1.9126444565690404,0.022977022977022976,0.022,0.8730471072855508,0.8808831919427784,0.004096989709882742,3353,-10.86455439572392,0.000999000999000999,0.0,0.8451868805239987,0.886977068076879,0.0038464704607975592,3353,-5.5325489061329245,0.000999000999000999,0.0,0.8730471072855508,0.8946432848796642,0.0039034770339171575,3353,-4.876487556707861,0.0012484394506866417,0.0,0.8451868805239987,0.8647694005310319,0.004015701830325893,1810,10
Schumann,1810,10,Serie_30,5331,-37.43634765634191,0.000999000999000999,0.0,0.7790994739414093,0.8958474460126538,0.003118572707545276,5331,-7.406859835476603,0.000999000999000999,0.0,0.8852684667710493,0.907894748802501,0.003054773889884978,5331,-46.34400971447415,0.000999000999000999,0.0,0.7790994739414093,0.9120290330137902,0.0028683223547414454,5331,1.2513789716777652,0.8888888888888888,0.88875,0.8852684667710493,0.8809236866285896,0.0034719938889771883,1810,10
Schumann,1810,10,Serie_48,939,-31.951751984798847,0.000999000999000999,0.0,0.7863607510221937,0.9276148331650188,0.004420855614115532,939,-26.11078693626193,0.000999000999000999,0.0,0.8128813677586778,0.9264784327617528,0.004350579907084859,939,-33.15199469415188,0.000999000999000999,0.0,0.7863607510221937,0.9268960165779782,0.004239119451252063,939,-21.010447983526692,0.0012484394506866417,0.0,0.8128813677586778,0.9134084350600636,0.004784622744846012,1810,10
Schumann,1810,10,Serie_55,8397,-11.75015632571925,0.000999000999000999,0.0,0.8617666606065119,0.8931527858290235,0.0026711240559253073,8397,0.4488637954902072,0.6673326673326674,0.667,0.9042303991800419,0.9031215131874578,0.00247042867730745,8397,-18.246233956595002,0.000999000999000999,0.0,0.8617666606065119,0.9068312741873329,0.0024698035599029834,8397,8.549175553903307,1.0,1.0,0.9042303991800419,0.882592362268386,0.0025310086072307387,1810,10
Schumann,1810,10,Serie_56,7695,11.856389439078772,1.0,1.0,0.9205951217698826,0.8885845325260385,0.0026998598020352496,7695,3.820021602670315,1.0,1.0,0.9029349394937624,0.8925014287771775,0.0027312700821617015,7695,5.5273705137558515,1.0,1.0,0.9205951217698826,0.9060226308182059,0.0026364237597987002,7695,13.86514063796631,1.0,1.0,0.9029349394937624,0.8644764828546573,0.002773751644018378,1810,10
Schumann,1810,10,Serie_57,2394,-20.861455411235006,0.000999000999000999,0.0,0.8009470178999128,0.8965114612001976,0.004580909692850013,2394,-37.64561848881485,0.000999000999000999,0.0,0.8187523169543596,0.9359949393953682,0.003114376311172663,2394,-35.48135515642382,0.000999000999000999,0.0,0.8009470178999128,0.9281997526818926,0.0035864677158178085,2394,-14.116053992656648,0.0012484394506866417,0.0,0.8187523169543596,0.8809144866577995,0.004403650604891244,1810,10
Schumann,1810,10,Serie_58,6782,-19.679409706059758,0.000999000999000999,0.0,0.8612301685272841,0.9119217104296494,0.002575866992939134,6782,-5.467029145762161,0.000999000999000999,0.0,0.9176704955545482,0.9307001251029421,0.0023833107892783077,6782,-52.76737541980435,0.000999000999000999,0.0,0.8612301685272841,0.9582108029084404,0.0018378900525107056,6782,6.8459971349778295,1.0,1.0,0.9176704955545482,0.8947589612335376,0.0033467052160962903,1810,10
Schumann,1810,10,Serie_60,1106,-30.657330668250598,0.000999000999000999,0.0,0.7591352055852186,0.9178105921242512,0.005175773072225113,1106,-22.926774548881,0.000999000999000999,0.0,0.8586572616189779,0.941633760688678,0.0036191963633083286,1106,-34.669201109667654,0.000999000999000999,0.0,0.7591352055852186,0.9157567790913844,0.004517599728090971,1106,-18.141245347548274,0.0012484394506866417,0.0,0.8586572616189779,0.9338197277287422,0.00414318116919808,1810,10
Schumann,1810,10,Serie_64,1886,-50.021445268049796,0.000999000999000999,0.0,0.6903238421627316,0.9161109728286995,0.004513806617462629,1886,-83.78616744866976,0.000999000999000999,0.0,0.7442488491064809,0.9619360407745341,0.0025981280478238333,1886,-92.03191505604205,0.000999000999000999,0.0,0.6903238421627316,0.9395153250216863,0.0027076637784535043,1886,-30.318757162034597,0.0012484394506866417,0.0,0.7442488491064809,0.9137901017519243,0.005591959186827895,1810,10
Schumann,1810,10,Serie_65,1028,-33.89956584795087,0.000999000999000999,0.0,0.7128588486092423,0.9057793258918487,0.00569094241937815,1028,-24.497032374235204,0.000999000999000999,0.0,0.8372856490930907,0.9356868837770124,0.004016863478835721,1028,-36.19594683532356,0.000999000999000999,0.0,0.7128588486092423,0.89998546619235,0.005169822423335287,1028,-21.31301005126426,0.0012484394506866417,0.0,0.8372856490930907,0.9315020309558125,0.004420604205417388,1810,10
Schumann,1810,10,Serie_68,1593,-40.49354094406791,0.000999000999000999,0.0,0.7211718317678618,0.914117305081971,0.004764845672069452,1593,-40.98176284649997,0.000999000999000999,0.0,0.8340929599674343,0.9558138941751942,0.002970124410305974,1593,-53.90696743189416,0.000999000999000999,0.0,0.7211718317678618,0.9269419880544354,0.0038171347061313134,1593,-25.24825741012005,0.0012484394506866417,0.0,0.8340929599674343,0.9389856015276918,0.0041544507352105145,1810,10
Schumann,1810,10,Serie_70,1015,-20.342005231224285,0.000999000999000999,0.0,0.7594806173216446,0.8889182721218931,0.006363072535325382,1015,-25.080449860513436,0.000999000999000999,0.0,0.8287652043058354,0.9319572850225634,0.0041144429741347315,1015,-24.52142299038231,0.000999000999000999,0.0,0.7594806173216446,0.899722314238127,0.005719150025326319,1015,-10.467925428089554,0.0012484394506866417,0.0,0.8287652043058354,0.9017782657593021,0.0069749313705984115,1810,10
Schumann,1810,10,Serie_72,1892,-35.52862072473691,0.000999000999000999,0.0,0.7558564014650953,0.9152859509175959,0.004487355439089628,1892,-49.90229239757134,0.000999000999000999,0.0,0.8552272382425781,0.9682424139244508,0.0022647291387233536,1892,-44.746733415259115,0.000999000999000999,0.0,0.7558564014650953,0.921581592429249,0.0037036265737252602,1892,-45.90352871548082,0.0012484394506866417,0.0,0.8552272382425781,0.9656534876588907,0.002405615701153531,1810,10
Schumann,1810,10,Serie_85,1388,-23.45887341003552,0.000999000999000999,0.0,0.7399963877430893,0.8794968080653048,0.00594659504247712,1388,-14.83368915610585,0.000999000999000999,0.0,0.8960227936604458,0.9472196237778235,0.003451388901209655,1388,-28.15985684206564,0.000999000999000999,0.0,0.7399963877430893,0.8971246655636576,0.0055798677778023205,1388,-13.622095358672507,0.0012484394506866417,0.0,0.8960227936604458,0.9439520619351682,0.0035184945496808807,1810,10
Schumann,1810,10,Serie_87,1591,-27.414103327827842,0.000999000999000999,0.0,0.71739209997017,0.875807307381907,0.005778602550568599,1591,-9.028011905301641,0.000999000999000999,0.0,0.9036677348512335,0.9386750657174032,0.0038776345482676943,1591,-31.183670167141806,0.000999000999000999,0.0,0.71739209997017,0.8875138723981477,0.005455476264215842,1591,-7.826770782740095,0.0012484394506866417,0.0,0.9036677348512335,0.9345353794985272,0.00394385443296285,1810,10
