Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo
chopin,1810,"Mazurka in A Minor, Op. 59, No. 1
","Moderato
","Op. 59
","No. 1
",Mazurka,mazurka59-1.krn
chopin,1810,"Mazurka in F Major, Op. 68, No. 3
","Allegro ma non troppo
","Op. 68
","No. 3
",Mazurka,mazurka68-3.krn
chopin,1810,"Mazurka in C Minor, Op. 30, No. 1
","Allegretto non tanto
","Op. 30
","No. 1
",Mazurka,mazurka30-1.krn
chopin,1810,"Mazurka in C-sharp Minor, Op. 41, No. 1
","Maestoso.
","Op. 41
","No. 1
",Mazurka,mazurka41-1.krn
chopin,1810,"Mazurka in A-flat Major, Op. 41, No. 4
","Allegretto.
","Op. 41
","No. 4
",Mazurka,mazurka41-4.krn
chopin,1810,"Mazurka in C Minor, Op. 30, No. 4
","Allegretto
","Op. 30
","No. 4
",Mazurka,mazurka30-4.krn
chopin,1810,"Mazurka in E Minor, Op. 17, No. 2
","Lento ma non troppo
","Op. 17
","No. 2
",Mazurka,mazurka17-2.krn
chopin,1810,"Mazurka in C Major, Op. 7, No. 5
","Vivo
","Op. 7
","No. 5
",Mazurka,mazurka07-5.krn
chopin,1810,"Mazurka in A-flat Major, Op. 7, No. 4
","Presto, ma non troppo
","Op. 7
","No. 4
",Mazurka,mazurka07-4.krn
chopin,1810,"Mazurka in E Major, Op. 6, No. 3
","Vivace. ([half-dot]=60)
","Op. 6
","No. 3
",Mazurka,mazurka06-3.krn
chopin,1810,"Mazurka in A Minor, Op. 7, No. 2
","Vivo, ma non troppo. ([quarter]=160)
","Op. 7
","No. 2
",Mazurka,mazurka07-2.krn
chopin,1810,"Mazurka in C Major, Op. 67, No. 3
","Allegretto
","Op. 67
","No. 3
",Mazurka,mazurka67-3.krn
chopin,1810,"Mazurka in C-sharp Minor, Op. 6, No. 2
","Sotto voce ([half-dot]=63)
","Op. 6
","No. 2
",Mazurka,mazurka06-2.krn
chopin,1810,"Mazurka in B-flat Minor, Op. 24, No. 4
","Moderato
","Op. 24
","No. 4
",Mazurka,mazurka24-4.krn
chopin,1810,"Mazurka in A Minor, Op. 68, No. 2
","Lento
","Op. 68
","No. 2
",Mazurka,mazurka68-2.krn
chopin,1810,"Mazurka 51 in A Minor
",NaN,NaN,NaN,Mazurka,mazurka-51.krn
chopin,1810,"Mazurka in D-flat Major, Op. 30, No. 3
","Allegro non troppo
","Op. 30
","No. 3
",Mazurka,mazurka30-3.krn
chopin,1810,"Mazurka in F-sharp Minor, Op. 59, No. 3
","Vivace
","Op. 59
","No. 3
",Mazurka,mazurka59-3.krn
chopin,1810,"Mazurka in B Major, Op. 63, No. 1
","Vivace
","Op. 63
","No. 1
",Mazurka,mazurka63-1.krn
chopin,1810,"Mazurka in G Minor, Op. 67, No. 2
","Cantabile
","Op. 67
","No. 2
",Mazurka,mazurka67-2.krn
chopin,1810,"Mazurka in F-sharp Minor, Op. 6, No. 1
",NaN,"Op. 6
","No. 1
",Mazurka,mazurka06-1.krn
chopin,1810,"Mazurka in A-flat Major, Op. 24, No. 3
","Moderato, con anima
","Op. 24
","No. 3
",Mazurka,mazurka24-3.krn
chopin,1810,"Mazurka in C Major, Op. 24, No. 2
","Allegro non troppo ([quarter]=108)
","Op. 24
","No. 2
",Mazurka,mazurka24-2.krn
Scriabin_Alexander,1872,"Prelude Op. 59, No. 2
 (Two Pieces, Op. 59
)","Sauvage, belliqueux
","Op. 59
","No. 2
",Prelude,prelude59-2.krn
Scriabin_Alexander,NaN,"Etude
 (3 Etudes
)","Allegretto. M.M. [quarter] = 80
","65
","2
",Etude,scriabin-op65_no02.krn
Scriabin_Alexander,NaN,"Etude
 (3 Etudes
)","Molto vivace. M.M. [quarter] = 144
","65
","3
",Etude,scriabin-op65_no03.krn
Scriabin_Alexander,NaN,"Prelude
 (24 Preludes
)","Lento [eighth] = 80-76
","11
","15
",Prelude,scriabin-op11_no15.krn
Scriabin_Alexander,NaN,"Etude
 (Trois Morceaux pour piano
)","Andante.
","2
","1
",Etude,scriabin-op02_no01.krn
Scriabin_Alexander,NaN,"Etude
 (12 Etudes
)","Brioso [half] = 72
","8
","5
",Etude,scriabin-op08_no05.krn
Scriabin_Alexander,NaN,"Etude
 (12 Etudes
)","Piacevole [quarter] = 100
","8
","4
",Etude,scriabin-op08_no04.krn
Scriabin_Alexander,NaN,"Etude
 (12 Etudes
)","Con grazia [half-dot]=44
","8
","6
",Etude,scriabin-op08_no06.krn
Scriabin_Alexander,NaN,"Etude
 (12 Etudes
)","Allegro M.M. [quarter] = 168
","8
","1
",Etude,scriabin-op08_no01.krn
Scriabin_Alexander,NaN,"Etude
 (12 Etudes
)","A capriccio, con forza  [quarter] = 92
","8
","2
",Etude,scriabin-op08_no02.krn
Scriabin_Alexander,NaN,"Etude
 (12 Etudes
)","Tempestoso [half-dot] = 80-92
","8
","3
",Etude,scriabin-op08_no03.krn
beethoven,1770,"Piano Sonata no. 17 in D minor
","Allegretto
","31
","2
",Sonata,sonata17-3.krn
beethoven,1770,"Piano Sonata no. 3 in C major
","SCHERZO\nAllegro
","2
","3
",Sonata,sonata03-3.krn
beethoven,1770,"Piano Sonata no. 12 in A-flat major
","Andante
","26
",NaN,Sonata,sonata12-1.krn
beethoven,1770,"Piano Sonata no. 30 in E major
","Vivace ma non troppo
","109
",NaN,Sonata,sonata30-1.krn
beethoven,1770,"Piano Sonata no. 3 in C major
","Allegro assai
","2
","3
",Sonata,sonata03-4.krn
beethoven,1770,"Piano Sonata no. 32 in C minor
","Maestoso
","111
",NaN,Sonata,sonata32-1.krn
beethoven,"1770-1827
","Piano Sonata no. 18 in E-flat major
","Presto con fuoco
","31
","3
",Sonata,sonata18-4.krn
beethoven,1770,"Piano Sonata no. 4 in E-flat major
","Allegro
","7
",NaN,Sonata,sonata04-3.krn
beethoven,1770,"Piano Sonata No. 20 in G major
","Tempo di minuetto
","49
","2
",Sonata,sonata20-2.krn
beethoven,1770,"Piano Sonata no. 5 in C Minor
","Allegro molto e con brio
","10
","1
",Sonata,sonata05-1.krn
beethoven,1770,"Piano Sonata no. 1 in F minor
","Adagio
","2
","1
",Sonata,sonata01-2.krn
beethoven,1770,"Piano Sonata no. 14 in C-sharp minor
","Allegretto
","27
","2
",Sonata,sonata14-2.krn
beethoven,1770,"Piano Sonata no. 6 in F major
","Allegretto
","10
","2
",Sonata,sonata06-2.krn
beethoven,1770,"Piano Sonata no. 3 in C major
","Allegro con brio
","2
","3
",Sonata,sonata03-1.krn
beethoven,1770,"Piano Sonata no. 31 in A-flat major
","Adagio ma non troppo
","110
",NaN,Sonata,sonata31-3.krn
beethoven,1770,"Piano Sonata no. 12 in A-flat major
","SCHERZO\nAllegro molto
","26
",NaN,Sonata,sonata12-2.krn
beethoven,1770,"Piano Sonata no. 14 in C-sharp minor
","Adagio sostenuto
","27
","2
",Sonata,sonata14-1.krn
beethoven,1770,"Piano Sonata no. 1 in F minor
","Prestissimo
","2
","1
",Sonata,sonata01-4.krn
beethoven,1770,"Piano Sonata no. 1 in F minor
","MINUETTO\nAllegretto
","2
","1
",Sonata,sonata01-3.krn
beethoven,1770,"Piano Sonata no. 26 in E-flat major
",Les Adieux,"81a
",NaN,Sonata,sonata26-1.krn
beethoven,1770,"Piano Sonata no. 6 in F major
","FINALE\nPresto
","10
","2
",Sonata,sonata06-3.krn
beethoven,1770,"Piano Sonata no. 4 in E-flat major
",Rondo,"7
",NaN,Sonata,sonata04-4.krn
beethoven,1770,"Piano Sonata no. 32 in C minor
","ARIETTA\nAdagio molto, semplice e cantabile
","111
",NaN,Sonata,sonata32-2.krn
beethoven,1770,"Piano Sonata no. 12 in A-flat major
","Allegro
","26
",NaN,Sonata,sonata12-4.krn
beethoven,1770,"Piano Sonata no. 21 in C major
",Rondo,"53
",NaN,Sonata,sonata21-3.krn
beethoven,1770,"Piano Sonata No. 19 in G minor
",Rondo,"49
","1
",Sonata,sonata19-2.krn
beethoven,1770,"Piano Sonata no. 27 in E minor
",Rondo,"90
",NaN,Sonata,sonata27-2.krn
beethoven,1770,"Piano Sonata no. 4 in E-flat major
","Allegro molto con brio
","7
",NaN,Sonata,sonata04-1.krn
beethoven,1770,"Piano Sonata no. 16 in G major
","Allegro vivace
","31
","1
",Sonata,sonata16-1.krn
beethoven,1770,"Piano Sonata no. 7 in D major
","MINUETTO\nAllegro
","10
","3
",Sonata,sonata07-3.krn
beethoven,1770,"Piano Sonata no. 25 in G major
","Andante
","79
",NaN,Sonata,sonata25-2.krn
beethoven,1770,"Piano Sonata no. 8 in C minor
","Grave — Allegro molto e con brio
","13
",NaN,Sonata,sonata08-1.krn
beethoven,1770,"Piano Sonata no. 13 in E-flat major
","Allegro molto e vivace
","27
","1
",Sonata,sonata13-2.krn
beethoven,"1770-1827
","Piano Sonata no. 18 in E-flat major
","Allegro
","31
","3
",Sonata,sonata18-1.krn
beethoven,1770,"Piano Sonata no. 16 in G major
","Adagio grazioso
","31
","1
",Sonata,sonata16-2.krn
beethoven,1770,"Piano Sonata no. 2 in A major
","RONDO\nGrazioso
","2
","2
",Sonata,sonata02-4.krn
beethoven,1770,"Piano Sonata no. 28 in A major
","Adagio ma non troppo con affetto. [eighth]=58
","101
",NaN,Sonata,sonata28-3.krn
beethoven,1770,"Piano Sonata no. 9 in E major
","Allegro
","14
","1
",Sonata,sonata09-1.krn
beethoven,1770,"Piano Sonata no. 29 in B-flat major
",Introduzione,"106
",NaN,Sonata,sonata29-4.krn
beethoven,1770,"Piano Sonata no. 25 in G major
","Presto alla tedesca
","79
",NaN,Sonata,sonata25-1.krn
beethoven,1770,"Piano Sonata no. 15 in D major
","Andante
","28
",NaN,Sonata,sonata15-2.krn
beethoven,1770,"Piano Sonata no. 16 in G major
",Rondo,"31
","1
",Sonata,sonata16-3.krn
beethoven,1770,"Piano Sonata no. 9 in E major
","RONDO\nAllegro commodo
","14
","1
",Sonata,sonata09-3.krn
beethoven,"1770-1827
","Piano Sonata no. 23 in F minor
","Allegro ma non troppo
","57
",NaN,Sonata,sonata23-3.krn
beethoven,1770,"Piano Sonata no. 15 in D major
","Allegro
","28
",NaN,Sonata,sonata15-1.krn
beethoven,1770,"Piano Sonata no. 21 in C major
",Introduzione,"53
",NaN,Sonata,sonata21-2.krn
beethoven,1770,"Piano Sonata no. 28 in A major
","Allegro ma non troppo
","101
",NaN,Sonata,sonata28-4.krn
beethoven,1770,"Piano Sonata no. 11 in B-flat major
","Allegretto
","22
",NaN,Sonata,sonata11-4.krn
beethoven,1770,"Piano Sonata no. 8 in C minor
","Adagio cantabile
","13
",NaN,Sonata,sonata08-2.krn
beethoven,1770,"Piano Sonata no. 10 in G major
","SCHERZO\nAllegro assai
","14
","2
",Sonata,sonata10-3.krn
beethoven,1770,"Piano Sonata no. 28 in A major
","Allegretto ma non troppo
","101
",NaN,Sonata,sonata28-1.krn
beethoven,1770,"Piano Sonata no. 1 in F minor
","Allegro
","2
","1
",Sonata,sonata01-1.krn
beethoven,1770,"Piano Sonata no. 31 in A-flat major
","Moderato cantabile molto espressivo
","110
",NaN,Sonata,sonata31-1.krn
beethoven,1770,"Piano Sonata no. 9 in E major
","Allegretto
","14
","1
",Sonata,sonata09-2.krn
beethoven,1770,"Piano Sonata no. 30
","Andante
","109
",NaN,Sonata,sonata30-3.krn
beethoven,1770,"Piano Sonata no. 14 in C-sharp minor (""Moonlight"")
","Presto agitato
","27
","2
",Sonata,sonata14-3.krn
beethoven,1770,"Piano Sonata no. 15 in D major
",Rondo,"28
",NaN,Sonata,sonata15-4.krn
beethoven,1770,"Piano Sonata no. 5 in C Minor
","Adagio molto
","10
","1
",Sonata,sonata05-2.krn
beethoven,1770,"Piano Sonata no. 11 in B-flat major
","Adagio
","22
",NaN,Sonata,sonata11-2.krn
beethoven,1770,"Piano Sonata no. 26 in E-flat major
",L'Absence,"81a
",NaN,Sonata,sonata26-2.krn
beethoven,"1770-1827
","Piano Sonata no. 18 in E-flat major
",Scherzo,"31
","3
",Sonata,sonata18-2.krn
beethoven,1770,"Piano Sonata no. 2 in A major
","Largo appassionato
","2
","2
",Sonata,sonata02-2.krn
beethoven,1770,"Piano Sonata no. 13 in E-flat major
",Finale,"27
","1
",Sonata,sonata13-4.krn
beethoven,1770,"Piano Sonata no. 3 in C major
","Adagio
","2
","3
",Sonata,sonata03-2.krn
beethoven,1770,"Piano Sonata no. 24 in F-sharp major
","Adagio cantabile
","78
",NaN,Sonata,sonata24-1.krn
beethoven,"1770-1827
","Piano Sonata no. 22 in F major
","In tempo di Menuetto
","54
",NaN,Sonata,sonata22-1.krn
beethoven,"1770-1827
","Piano Sonata no. 23 in F minor
","Allegro assai
","57
",NaN,Sonata,sonata23-1.krn
beethoven,1770,"Piano Sonata no. 2 in A major
","Allegro vivace
","2
","2
",Sonata,sonata02-1.krn
beethoven,1770,"Piano Sonata no. 29 in B-flat major
","Adagio sostenuto
","106
",NaN,Sonata,sonata29-3.krn
beethoven,1770,"Piano Sonata no. 30 in E major
","Prestissimo
","109
",NaN,Sonata,sonata30-2.krn
beethoven,1770,"Piano Sonata no. 12 in A-flat major
","Maestoso andante
","26
",NaN,Sonata,sonata12-3.krn
beethoven,1770,"Piano Sonata no. 5 in C Minor
","FINALE\nPrestissimo
","10
","1
",Sonata,sonata05-3.krn
beethoven,1770,"Piano Sonata No. 20 in G major
","Allegro ma non troppo
","49
","2
",Sonata,sonata20-1.krn
beethoven,1770,"Piano Sonata no. 15 in D major
",Scherzo,"28
",NaN,Sonata,sonata15-3.krn
beethoven,1770,"Piano Sonata no. 8 in C minor
","Allegro
","13
",NaN,Sonata,sonata08-3.krn
beethoven,1770,"Piano Sonata no. 11 in B-flat major
","MINUETTO\nTempo di Minuetto
","22
",NaN,Sonata,sonata11-3.krn
beethoven,1770,"Piano Sonata no. 21 in C major
","Allegro con brio
","53
",NaN,Sonata,sonata21-1.krn
beethoven,1770,"Piano Sonata no. 2 in A major
","SCHERZO\nAllegretto
","2
","2
",Sonata,sonata02-3.krn
beethoven,1770,"Sonata no. 21 for Piano (Waldstein)
",NaN,"Op. 53
",NaN,Sonata,sonata21-4.krn
beethoven,"1770-1827
","Piano Sonata no. 7 in D major
","Largo e mesto
","10
","3
",Sonata,sonata07-2.krn
beethoven,1770,"Piano Sonata no. 25 in G major
","Vivace
","79
",NaN,Sonata,sonata25-3.krn
beethoven,1770,"Piano Sonata no. 17 in D minor
","Adagio
","31
","2
",Sonata,sonata17-2.krn
beethoven,1770,"Piano Sonata no. 4 in E-flat major
","Largo, con gran expressione
","7
",NaN,Sonata,sonata04-2.krn
beethoven,1770,"Piano Sonata no. 10 in G major
","Allegro
","14
","2
",Sonata,sonata10-1.krn
beethoven,1770,"Piano Sonata no. 28 in A major
","Vivace alla marcia
","101
",NaN,Sonata,sonata28-2.krn
beethoven,"1770-1827
","Piano Sonata no. 17 in D minor
","Largo---Allegro
","31
","2
",Sonata,sonata17-1.krn
beethoven,1770,"Piano Sonata no. 13 in E-flat major
","Adagio
","27
","1
",Sonata,sonata13-3.krn
beethoven,1770,"Piano Sonata No. 19 in G minor
","Andante
","49
","1
",Sonata,sonata19-1.krn
beethoven,1770,"Piano Sonata no. 31 in A-flat major
","Allegro molto
","110
",NaN,Sonata,sonata31-2.krn
beethoven,1770,"Piano Sonata no. 24 in F-sharp major
","Allegro assai
","78
",NaN,Sonata,sonata24-2.krn
beethoven,1770,"Piano Sonata no. 29 in B-flat major
","Allegro. [quarter] = 138
","106
",NaN,Sonata,sonata29-1.krn
beethoven,1770,"Piano Sonata no. 7 in D major
","Presto
","10
","3
",Sonata,sonata07-1.krn
beethoven,1770,"Piano Sonata no. 13 in E-flat major
","Andante
","27
","1
",Sonata,sonata13-1.krn
beethoven,"1770-1827
","Piano Sonata no. 18 in E-flat major
",Menuetto,"31
","3
",Sonata,sonata18-3.krn
beethoven,"1770-1827
","Piano Sonata no. 22 in F major
","Allegretto
","54
",NaN,Sonata,sonata22-2.krn
beethoven,"1770-1827
","Piano Sonata no. 23 in F minor
","Andante con moto
","57
",NaN,Sonata,sonata23-2.krn
beethoven,1770,"Piano Sonata no. 26 in E-flat major
",Le Retour,"81a
",NaN,Sonata,sonata26-3.krn
beethoven,1770,"Piano Sonata no. 29 in B-flat major
","SCHERZO\nAssai vivace. [half-dot] = 80
","106
",NaN,Sonata,sonata29-2.krn
beethoven,1770,"Piano Sonata no. 27 in E minor
","With liveliness and with feeling and expression throughout
","90
",NaN,Sonata,sonata27-1.krn
beethoven,1770,"String Quartet No. 7 in F Major, Op. 59, No. 1
","Allegro
","Op. 59
","No. 1
",Quartet,beethoven-quartet07-1.krn
beethoven,1770,"String Quartet No. 14 in C-sharp Minor, Op. 131
","Allegro molto vivace
","Op. 131
",NaN,Quartet,beethoven-quartet14-2.krn
beethoven,1770,"String Quartet No. 10 in E-flat Major, Op. 74
","Presto
","Op. 74
",NaN,Quartet,beethoven-quartet10-3.krn
beethoven,1770,"String Quartet No. 12 in E-flat Major, Op. 127
","Maestoso - Allegro
","Op. 127
",NaN,Quartet,beethoven-quartet12-1.krn
beethoven,1770,"String Quartet No. 1 in F Major, Op. 18, No. 1
","Adagio affettuoso ed appassionato
","Op. 18
","No. 1
",Quartet,beethoven-quartet01-2.krn
beethoven,1770,"String Quartet No. 12 in E-flat Major, Op. 127
","Adagio, ma non troppo e molto cantabile
","Op. 127
",NaN,Quartet,beethoven-quartet12-2.krn
beethoven,1770,"String Quartet No. 12 in E-flat Major, Op. 127
","Finale - Allegro con moto
","Op. 127
",NaN,Quartet,beethoven-quartet12-4.krn
beethoven,1770,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6
","Allegro con brio
","Op. 18
","No. 6
",Quartet,beethoven-quartet06-1.krn
beethoven,1770,"String Quartet No. 7 in F Major, Op. 59, No. 1
","Allegro (Th&egrave;me russe)
","Op. 59
","No. 1
",Quartet,beethoven-quartet07-4.krn
beethoven,1770,"String Quartet No. 16 in F Major, Op. 135
","Allegretto
","Op. 135
",NaN,Quartet,beethoven-quartet16-1.krn
beethoven,1770,"String Quartet No. 15 in A Minor, Op. 132
","Alla Marcia, assai vivace
","Op. 132
",NaN,Quartet,beethoven-quartet15-4.krn
beethoven,1770,"String Quartet No. 5 in A Major, Op. 18, No. 5
","Allegro
","Op. 18
","No. 5
",Quartet,beethoven-quartet05-1.krn
beethoven,1770,"String Quartet No. 1 in F Major, Op. 18, No. 1
",Scherzo,"Op. 18
","No. 1
",Quartet,beethoven-quartet01-3.krn
beethoven,1770,"String Quartet No. 2 in G Major, Op. 18, No. 2
","Allegro
","Op. 18
","No. 2
",Quartet,beethoven-quartet02-1.krn
beethoven,1770,"String Quartet No. 11 in F Minor, Op. 95 (Serioso)
","Larghetto expressivo - Allegretto agitato
","Op. 95
",NaN,Quartet,beethoven-quartet11-4.krn
beethoven,1770,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6
","La Malinconia. Adagio
","Op. 18
","No. 6
",Quartet,beethoven-quartet06-4a.krn
beethoven,1770,"String Quartet No. 9 in C Major, Op. 59, No. 3
","Allegro molto
","Op. 59
","No. 3
",Quartet,beethoven-quartet09-4.krn
beethoven,1770,"String Quartet No. 8 in E Minor, Op. 59, No. 2
","Molto adagio
","Op. 59
","No. 2
",Quartet,beethoven-quartet08-2.krn
beethoven,1770,"String Quartet No. 2 in G Major, Op. 18, No. 2
","Adagio cantabile
","Op. 18
","No. 2
",Quartet,beethoven-quartet02-2.krn
beethoven,1770,"String Quartet No. 4 in C Minor, Op. 18, No. 4
","Allegro ma non tanto
","Op. 18
","No. 4
",Quartet,beethoven-quartet04-1.krn
beethoven,1770,"String Quartet No. 3 in D Major, Op. 18, No. 3
","Allegro
","Op. 18
","No. 3
",Quartet,beethoven-quartet03-1.krn
beethoven,1770,"String Quartet No. 13 in B-flat Major, Op. 130
","Adagio ma non troppo - Allegro
","Op. 130
",NaN,Quartet,beethoven-quartet13-1.krn
beethoven,1770,"String Quartet No. 14 in C-sharp Minor, Op. 131
","Adagio ma non troppo e molto cantabile
","Op. 131
",NaN,Quartet,beethoven-quartet14-1.krn
beethoven,1770,"String Quartet No. 16 in F Major, Op. 135
","Lento assai, cantante e tranquillo
","Op. 135
",NaN,Quartet,beethoven-quartet16-3.krn
beethoven,1770,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6
","Allegretto quasi Allegro
","Op. 18
","No. 6
",Quartet,beethoven-quartet06-4b.krn
beethoven,1770,"String Quartet No. 4 in C Minor, Op. 18, No. 4
","Menuetto
","Op. 18
","No. 4
",Quartet,beethoven-quartet04-3.krn
beethoven,1770,"String Quartet No. 14 in C-sharp Minor, Op. 131
","Allegro
","Op. 131
",NaN,Quartet,beethoven-quartet14-7.krn
beethoven,1770,"String Quartet No. 8 in E Minor, Op. 59, No. 2
","Allegro
","Op. 59
","No. 2
",Quartet,beethoven-quartet08-1.krn
beethoven,1770,"String Quartet No. 13 in B-flat Major, Op. 130
","Presto
","Op. 130
",NaN,Quartet,beethoven-quartet13-2.krn
beethoven,1770,"String Quartet No. 14 in C-sharp Minor, Op. 131
","Presto
","Op. 131
",NaN,Quartet,beethoven-quartet14-5.krn
beethoven,1770,"String Quartet No. 12 in E-flat Major, Op. 127
","Scherzando vivace - Presto
","Op. 127
",NaN,Quartet,beethoven-quartet12-3.krn
beethoven,1770,"String Quartet No. 9 in C Major, Op. 59, No. 3
","Menuet and Trio
","Op. 59
","No. 3
",Quartet,beethoven-quartet09-3.krn
beethoven,1770,"String Quartet No. 5 in A Major, Op. 18, No. 5
","Menuetto
","Op. 18
","No. 5
",Quartet,beethoven-quartet05-2.krn
beethoven,1770,"String Quartet No. 4 in C Minor, Op. 18, No. 4
",Scherzo,"Op. 18
","No. 4
",Quartet,beethoven-quartet04-2.krn
beethoven,1770,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6
","Adagio ma non troppo
","Op. 18
","No. 6
",Quartet,beethoven-quartet06-2.krn
beethoven,1770,"String Quartet No. 2 in G Major, Op. 18, No. 2
","Allegro molto, quasi presto
","Op. 18
","No. 2
",Quartet,beethoven-quartet02-4.krn
beethoven,1770,"String Quartet No. 5 in A Major, Op. 18, No. 5
","Andante cantabile
","Op. 18
","No. 5
",Quartet,beethoven-quartet05-3.krn
beethoven,1770,"String Quartet No. 8 in E Minor, Op. 59, No. 2
","Allegretto
","Op. 59
","No. 2
",Quartet,beethoven-quartet08-3.krn
beethoven,1770,"String Quartet No. 13 in B-flat Major, Op. 130
",Finale,"Op. 130
",NaN,Quartet,beethoven-quartet13-6.krn
beethoven,1770,"String Quartet No. 5 in A Major, Op. 18, No. 5
","Allegro
","Op. 18
","No. 5
",Quartet,beethoven-quartet05-4.krn
beethoven,1770,"String Quartet No. 9 in C Major, Op. 59, No. 3
","Andante con moto quasi Allegretto
","Op. 59
","No. 3
",Quartet,beethoven-quartet09-2.krn
beethoven,1770,"String Quartet No. 14 in C-sharp Minor, Op. 131
","Adagio ma non troppo e molto espressivo
","Op. 131
",NaN,Quartet,beethoven-quartet14-4.krn
beethoven,1770,"String Quartet No. 11 in F Minor, Op. 95 (Serioso)
","Allegro assai vivace ma serioso
","Op. 95
",NaN,Quartet,beethoven-quartet11-3.krn
beethoven,1770,"String Quartet No. 13 in B-flat Major, Op. 130
",Alla danza tedesca,"Op. 130
",NaN,Quartet,beethoven-quartet13-4.krn
beethoven,1770,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6
","Scherzo. Allegro
","Op. 18
","No. 6
",Quartet,beethoven-quartet06-3.krn
beethoven,1770,"String Quartet No. 10 in E-flat Major, Op. 74
","Allegretto con Variazioni
","Op. 74
",NaN,Quartet,beethoven-quartet10-4.krn
beethoven,1770,"String Quartet No. 1 in F Major, Op. 18, No. 1
","Allegro con brio
","Op. 18
","No. 1
",Quartet,beethoven-quartet01-1.krn
beethoven,1770,"String Quartet No. 3 in D Major, Op. 18, No. 3
","Andante con moto
","Op. 18
","No. 3
",Quartet,beethoven-quartet03-2.krn
beethoven,1770,"String Quartet No. 2 in G Major, Op. 18, No. 2
","Scherzo Allegro
","Op. 18
","No. 2
",Quartet,beethoven-quartet02-3.krn
beethoven,1770,"String Quartet No. 3 in D Major, Op. 18, No. 3
","Presto
","Op. 18
","No. 3
",Quartet,beethoven-quartet03-4.krn
beethoven,1770,"String Quartet No. 7 in F Major, Op. 59, No. 1
","Adagio molto e mesto
","Op. 59
","No. 1
",Quartet,beethoven-quartet07-3.krn
beethoven,1770,"String Quartet No. 15 in A Minor, Op. 132
","Allegro appassionato
","Op. 132
",NaN,Quartet,beethoven-quartet15-5.krn
beethoven,1770,"String Quartet No. 8 in E Minor, Op. 59, No. 2
",Finale,"Op. 59
","No. 2
",Quartet,beethoven-quartet08-4.krn
beethoven,1770,"String Quartet No. 15 in A Minor, Op. 132
","Molto adagio -- Andante
","Op. 132
",NaN,Quartet,beethoven-quartet15-3.krn
beethoven,1770,"String Quartet No. 11 in F Minor, Op. 95 (Serioso)
","Allegretto ma non troppo
","Op. 95
",NaN,Quartet,beethoven-quartet11-2.krn
beethoven,1770,"String Quartet No. 11 in F Minor, Op. 95 (Serioso)
","Allegro con brio
","Op. 95
",NaN,Quartet,beethoven-quartet11-1.krn
beethoven,1770,"String Quartet No. 13 in B-flat Major, Op. 130
",Cavatina,"Op. 130
",NaN,Quartet,beethoven-quartet13-5.krn
beethoven,1770,"String Quartet No. 14 in C-sharp Minor, Op. 131
","Allegro moderato - Adagio
","Op. 131
",NaN,Quartet,beethoven-quartet14-3.krn
beethoven,1770,"String Quartet No. 1 in F Major, Op. 18, No. 1
","Allegro
","Op. 18
","No. 1
",Quartet,beethoven-quartet01-4.krn
beethoven,1770,"String Quartet No. 15 in A Minor, Op. 132
","Assai sostenuto
","Op. 132
",NaN,Quartet,beethoven-quartet15-1.krn
beethoven,1770,"String Quartet No. 7 in F Major, Op. 59, No. 1
","Allegretto vivace e sempre scherzando
","Op. 59
","No. 1
",Quartet,beethoven-quartet07-2.krn
beethoven,1770,"String Quartet No. 14 in C-sharp Minor, Op. 131
","Adagio quasi un poco andante
","Op. 131
",NaN,Quartet,beethoven-quartet14-6.krn
beethoven,1770,"String Quartet No. 3 in D Major, Op. 18, No. 3
","Allegro
","Op. 18
","No. 3
",Quartet,beethoven-quartet03-3.krn
beethoven,1770,"String Quartet No. 10 in E-flat Major, Op. 74
","Adagio ma non troppo
","Op. 74
",NaN,Quartet,beethoven-quartet10-2.krn
beethoven,1770,"String Quartet No. 16 in F Major, Op. 135
","Vivace
","Op. 135
",NaN,Quartet,beethoven-quartet16-2.krn
beethoven,1770,"String Quartet No. 13 in B-flat Major, Op. 130
","Andante con moto ma non troppo
","Op. 130
",NaN,Quartet,beethoven-quartet13-3.krn
beethoven,1770,"String Quartet No. 9 in C Major, Op. 59, No. 3
","Andante con moto.  Allegro vivace
","Op. 59
","No. 3
",Quartet,beethoven-quartet09-1.krn
beethoven,1770,"String Quartet No. 4 in C Minor, Op. 18, No. 4
","Allegro
","Op. 18
","No. 4
",Quartet,beethoven-quartet04-4.krn
beethoven,1770,"String Quartet No. 10 in E-flat Major, Op. 74
","Poco Adagio. Allegro
","Op. 74
",NaN,Quartet,beethoven-quartet10-1.krn
beethoven,1770,"String Quartet No. 15 in A Minor, Op. 132
","Allegro ma non tanto
","Op. 132
",NaN,Quartet,beethoven-quartet15-2.krn
beethoven,1770,"String Quartet No. 16 in F Major, Op. 135
","Der schwer gefa&szlig;te Entschlu&szlig;
","Op. 135
",NaN,Quartet,beethoven-quartet16-4.krn
beethoven,1770,"String Quintet in C major, Op. 29
","Allegro moderato
","Op. 29
",NaN,Quintet,quintet-op29-01.krn
