piece_id,d,C_obs,shuff_C_mean,shuff_C_var,shuff_C_std,Z_C
11,5,0.07277563326995833,0.012401970386587533,2.0188379008301173e-07,0.00044931480064984696,134.368293223486
11,6,0.051447062664438936,0.0051621824047934535,6.92011985001817e-08,0.00026306120675649174,175.94719050494618
11,7,0.03716464058689098,0.002149981115528158,2.3245646261343286e-08,0.0001524652296798955,229.65668660898592
11,8,0.02759117358990609,0.0008962378291179355,7.767696374170918e-09,8.813453564960172e-05,302.8884825231253
11,9,0.02116917286013328,0.00037496879261009013,2.8347198841147953e-09,5.3242087525892475e-05,390.55951849015383
11,10,0.016757888267941848,0.00015676672235985474,1.0538962499534997e-09,3.2463768264844114e-05,511.37383097820447
11,11,0.013546887903055443,6.541068925121465e-05,3.810869265765241e-10,1.9521447860661464e-05,690.5982235555053
12,0,1.0,1.0,0.0,0.0,
12,1,0.5575275658750805,0.5574307480160159,2.8831442628160614e-08,0.00016979824094542502,0.570193533958263
12,2,0.46390990738658144,0.3107972182630451,8.567920669349992e-07,0.0009256306320206776,165.4144578051474
12,3,0.39906260969412655,0.17330131206216248,1.2267454059816922e-06,0.0011075853944422038,203.83195622190445
12,4,0.3486873686322844,0.09658341610387752,1.054135510167713e-06,0.0010267110158986865,245.54519102703767
12,5,0.30766323546975305,0.05383903060755363,7.335167960877577e-07,0.0008564559510492981,296.36574368036486
12,6,0.27204899180930314,0.030010806414466237,4.269790525814431e-07,0.0006534363416442669,370.408209598179
12,7,0.2413742247776512,0.016729189666436904,2.1853818309441468e-07,0.00046748067670697864,480.54400171929234
12,8,0.2150619824230729,0.009320937993865654,1.0599462812418722e-07,0.00032556816202477054,631.9446076964787
12,9,0.19198895647276434,0.005190093778773921,4.853881105046809e-08,0.00022031525378527037,847.8707646636824
12,10,0.17192133487483577,0.0028896446858414104,2.141235348021734e-08,0.00014632960561765122,1155.1434822469355
12,11,0.15433058518286347,0.0016086870035325104,9.137516915115452e-09,9.55903599486656e-05,1597.6705000519553
13,0,1.0,1.0,0.0,0.0,
13,1,0.5279889151378553,0.5188064960765231,9.830068537525468e-07,0.0009914670210110605,9.261446792217386
13,2,0.3841389514964926,0.269177257702544,5.028657380443532e-06,0.0022424668069881285,51.2657281863424
13,3,0.32475679508561467,0.13958949711723642,6.312761821023293e-06,0.002512521009071027,73.69781080431304
13,4,0.2764613097068517,0.07235690193056526,4.806295288320909e-06,0.0021923264556906004,93.09945936495662
13,5,0.24700538686675375,0.03750883641507451,2.8042884530242886e-06,0.0016746009832268368,125.10236919125313
13,6,0.2233107704775101,0.019426902256164984,1.4380394041750002e-06,0.0011991828068209618,170.01900549411815
13,7,0.20332799108580277,0.010068146818950865,6.706237944589936e-07,0.0008189162316494853,235.994643649427
13,8,0.18675496449153983,0.0052206058808136205,2.9785958181589094e-07,0.0005457651342985286,332.62359062942363
13,9,0.17258233151118074,0.0027025260509937424,1.2539980445127234e-07,0.0003541183480861622,479.72607569843495
13,10,0.16107961637115475,0.0013993854606452428,5.341531122830206e-08,0.0002311175268738874,690.9048961814191
13,11,0.15138759754425443,0.0007254663613264693,2.155613753292748e-08,0.00014682008559092818,1026.168392264152
14,0,1.0,1.0,0.0,0.0,
14,1,0.49999404637100425,0.49783377812981866,3.2227018096993664e-07,0.0005676884541453496,3.8053763915946797
14,2,0.3582443524651907,0.24784712116152724,3.0649086663754816e-06,0.001750688055130177,63.059338858317965
14,3,0.27201716715978247,0.12339524072075146,3.890487302874152e-06,0.001972431824645443,75.34958855459895
14,4,0.2083723554885988,0.06145201073033769,2.708451796688925e-06,0.0016457374628685237,89.27325777841787
14,5,0.16275772095082044,0.030622927338978076,1.4513519416471622e-06,0.0012047206903042557,109.6808535582396
14,6,0.1286817371136289,0.015244363682172853,6.665573554159527e-07,0.0008164296389866996,138.94323284520547
14,7,0.10268198043585741,0.0075907786052459205,2.8112111792348576e-07,0.0005302085607791388,179.34678702825065
14,8,0.08216215096850013,0.0037809340639902976,1.1155314070076055e-07,0.0003339957195844889,234.67730964343153
14,9,0.06560640299855819,0.0018822475726019154,4.2366379169291064e-08,0.00020583094803573894,309.5946262410048
14,10,0.05230858435645153,0.000937294481158489,1.5642564193569263e-08,0.00012507023704130916,410.73952596992154
