b,PPn,RRn,TTn,PR,RT,PT,TPn
9053,928,928,928,184,361,545,1473
9054,922,922,922,184,361,545,1467
9055,917,916,917,183,362,545,1462
9056,950,917,916,150,361,511,1461
9057,878,911,911,183,361,544,1422
9058,905,906,906,184,361,545,1450
9059,900,900,911,184,372,556,1456
9060,906,911,894,189,355,544,1450
9061,900,894,900,183,361,544,1444
9062,917,884,878,150,355,505,1422
9063,844,877,884,183,362,545,1389
9064,878,878,872,183,356,539,1417
9065,911,872,872,144,356,500,1411
9066,833,873,872,184,355,539,1372
9067,873,872,872,183,355,538,1411
9068,866,872,873,189,356,545,1411
9069,922,883,883,150,356,506,1428
9070,889,889,889,150,356,506,1395
9071,889,889,889,150,356,506,1395
9072,872,906,911,184,361,545,1417
9073,962,922,922,144,361,505,1467
9074,900,939,939,183,361,544,1444
9075,977,944,944,150,361,511,1488
9076,911,950,945,189,356,545,1456
9077,950,945,955,184,366,550,1500
9078,956,955,956,183,367,550,1506
9079,956,956,956,183,367,550,1506
9080,955,955,955,183,367,550,1505
9081,995,956,950,144,361,505,1500
9082,911,956,956,189,361,550,1461
9083,955,955,955,189,361,550,1505
9084,956,950,950,183,361,544,1500
9085,944,950,950,189,361,550,1494
9086,945,945,945,189,361,550,1495
9087,933,933,933,189,361,550,1483
9088,944,944,944,189,361,550,1494
9089,978,939,939,150,361,511,1489
9090,934,934,934,150,361,511,1445
9091,894,927,927,183,361,544,1438
9092,961,923,923,145,361,506,1467
9093,883,922,922,184,361,545,1428
9094,912,916,917,188,362,550,1462
9095,927,923,922,184,361,545,1472
9096,956,922,922,150,361,511,1467
9097,878,911,911,183,361,544,1422
9098,911,917,917,189,361,550,1461
9099,922,916,916,183,361,544,1466
9100,950,917,917,150,361,511,1461
9101,878,911,911,183,361,544,1422
9102,905,906,906,184,361,545,1450
9103,945,905,905,144,361,505,1450
9104,855,900,889,189,350,539,1394
9105,889,889,895,189,356,545,1434
9106,889,889,894,189,361,550,1439
9107,906,900,895,183,356,539,1445
9108,939,900,905,144,361,505,1444
9109,911,911,911,144,361,505,1416
9110,877,917,911,184,355,539,1416
9111,945,911,911,150,355,505,1450
9112,872,905,912,183,362,545,1417
9113,906,912,905,189,355,544,1450
9114,944,900,906,145,361,506,1450
9115,889,894,889,150,356,506,1395
9116,856,889,894,183,361,544,1400
9117,888,889,883,184,355,539,1427
9118,889,894,895,189,356,545,1434
9119,900,895,894,184,355,539,1439
9120,939,900,900,145,355,500,1439
9121,867,905,906,183,356,539,1406
9122,905,911,916,189,361,550,1455
9123,912,911,900,188,350,538,1450
9124,911,912,917,189,355,544,1455
9125,905,905,911,189,361,550,1455
9126,945,900,900,144,361,505,1450
9127,855,900,895,189,356,545,1400
9128,895,895,894,189,355,544,1439
9129,933,894,895,150,356,506,1439
9130,861,894,894,183,356,539,1400
9131,933,895,900,145,361,506,1439
9132,895,900,894,150,355,505,1400
9133,867,900,900,183,355,538,1405
9134,905,905,906,183,356,539,1444
9135,906,906,906,183,356,539,1445
9136,905,906,905,184,355,539,1444
9137,906,911,911,189,355,544,1450
9138,911,911,911,189,355,544,1455
9139,955,916,911,150,350,500,1455
9140,923,923,934,150,361,511,1434
9141,889,922,916,183,355,538,1427
9142,922,928,928,189,355,544,1466
9143,978,939,939,150,355,505,1483
9144,883,922,922,189,355,544,1427
9145,917,911,911,183,355,538,1455
9146,894,894,895,183,356,539,1433
9147,917,878,878,144,356,500,1417
9148,839,878,877,183,355,538,1377
9149,861,867,862,189,350,539,1400
9150,911,866,872,144,356,500,1411
9151,833,872,866,183,350,533,1366
9152,906,873,873,150,350,500,1406
9153,872,872,866,150,344,494,1366
9154,833,867,873,184,350,534,1367
9155,861,861,861,184,350,534,1395
9156,861,866,861,189,345,534,1395
9157,856,856,861,189,350,539,1395
9158,844,844,833,189,344.5,528,1372
9159,812,830.5,822,188,338.75,527,1339
9160,816.5,818.25,819.5,188.5,341.375,521.5,1338
9161,827.5,806.125,807.25,188.5,344,532.5,1338.5
9162,838.5,783.562,786.625,144,345,489,1296.75
9163,797.25,766.781,765.812,189,350,539,1290.375
9164,765.125,750.391,749.406,183,345,528,1275.688
9165,768.562,741.695,738.703,184,344,528,1265.844
9166,720.781,729.348,727.352,145,341,484,1232.922
9167,712.891,714.674,716.676,189,342.5,527,1232.961
9168,703.945,707.337,705.338,184,344,528,1227.48
9169,696.473,697.668,694.669,189,339,527,1219.24
9170,711.736,687.834,686.334,188,336.5,522,1209.62
9171,694.868,682.917,681.667,139,334.75,473,1179.81
9172,683.434,677.459,677.334,139,334.375,472,1162.405
9173,678.217,674.729,671.667,139,331.188,473,1150.703
9174,672.109,670.865,669.333,138,329.594,466,1141.851
9175,669.554,668.932,668.167,139,328.797,467,1137.926
9176,668.277,667.466,667.083,139,328.398,467,1135.463
9177,647.639,670.233,669.542,138,327.699,466,1136.731
9178,662.819,671.117,671.271,184,327.85,511,1160.366
9179,664.91,674.558,674.135,178,327.425,506,1171.683
9180,696.455,675.779,676.068,189,327.712,516,1182.841
9181,670.227,682.39,680.034,138,325.356,466,1166.421
9182,701.614,688.695,690.017,183,326.678,506,1186.21
9183,681.307,696.847,697.508,145,327.339,473,1182.105
9184,699.153,703.924,704.254,189,327.67,517,1205.053
9185,708.077,713.462,716.127,183,330.335,511,1222.026
9186,718.038,720.231,719.064,189,329.167,522,1233.013
9187,728.019,729.615,729.032,188,328.584,516,1244.007
9188,742.01,742.808,745.016,189,330.792,517,1261.003
9189,749.005,748.904,750.508,189,332.396,522,1269.502
9190,757.502,757.952,758.254,188,332.698,522,1278.751
9191,767.751,764.976,768.127,189,335.849,522,1289.375
9192,775.376,774.488,776.063,183,337.424,522,1297.688
9193,801.688,781.744,779.532,184,335.212,523,1301.844
9194,828,787.872,789.766,145,337.106,478,1289.922
9195,811,790.936,791.883,183,338.053,522,1302.961
9196,803,795.468,793.441,183,336.027,522,1309.98
9197,795.5,792.234,793.721,188,337.513,522,1312.99
9198,814.75,790.617,791.36,189,338.257,528,1314.995
9199,834,789.808,787.18,144,335.628,483,1290.498
9200,792,786.404,788.09,150,337.314,483,1281.249
9201,787.5,787.702,786.045,183,335.657,522,1293.624
9202,788.25,785.851,787.523,189,337.329,523,1302.812
9203,783.125,784.426,785.261,184,338.164,523,1304.406
9204,789.062,789.213,787.131,189,336.082,528,1310.703
9205,791.531,792.106,793.565,188,337.541,522,1316.352
9206,792.766,793.053,791.283,189,335.771,528,1316.676
9207,793.883,794.027,792.641,189,334.385,523,1316.838
9208,791.441,791.513,790.821,189,333.693,522,1313.919
9209,787.221,787.257,786.91,189,333.346,522,1309.459
9210,791.11,788.128,790.955,189,336.173,522,1313.23
9211,789.555,791.064,789.978,183,335.087,522,1312.115
9212,797.778,795.532,794.989,189,334.543,523,1317.557
9213,801.889,800.766,799.994,183,333.772,517,1319.779
9214,806.444,805.883,805.497,183,333.386,516,1323.389
9215,811,808.442,811.249,183,336.193,516,1328.195
9216,811,809.721,811.124,183,337.596,522,1330.597
9217,850,807.86,805.562,144,335.298,483,1306.799
9218,817,798.43,797.281,184,334.149,517,1306.399
9219,805.5,796.215,795.641,189,333.575,522,1311.2
9220,811.25,806.608,806.32,189,333.287,522,1325.1
9221,817,811.304,811.66,189,333.644,522,1339
9222,817,814.152,813.83,188,333.322,522,1339
9223,816,821.076,820.915,189,333.161,522,1338
9224,828,830.038,832.958,189,336.08,522,1350
9225,844,839,845,184,337.54,523,1367
9226,834,839,839,189,338.27,528,1362
9227,844,844,844,189,338.135,528,1372
9228,845,845,844,189,335.568,527,1372
9229,844,844,839,189,337.284,522,1366
9230,845,844,850,188,340.642,527,1372
9231,855,845,850,178,344,522,1377
9232,839,850,845,189,341.5,528,1367
9233,878,839,839,150,340.25,489,1367
9234,881,839,839,184,339.625,523,1370
9235,884,850,850,150,339.312,489,1373
9236,816,855,855,189,339.156,528,1344
9237,856,856,856,189,339.078,528,1384
9238,855,855,855,189,339.039,528,1383
9239,856,850,850,183,342.02,522,1378
9240,900,861,867,144,345,489,1389
9241,822,867,861,189,342,528,1350
9242,867,867,867,189,340.5,528,1395
9243,911,872,872,150,339.75,489,1400
9244,833,872,872,189,339.375,528,1361
9245,906,867,867,150,339.188,489,1395
9246,817,855,855,188,341.594,527,1344
9247,850,845,850,183,344,527,1377
9248,850,855,850,188,341.5,527,1377
9249,888,850,850,150,340.25,489,1377
9250,812,845,845,183,339.625,522,1374.5
9251,850,850,850,183,339.312,522,1372
9252,861,861,861,183,339.156,522,1383
9253,889,850,850,144,339.078,483,1372
9254,867,844,844,183,336.039,522,1366.5
9255,845,845,839,183,335.02,516,1361
9256,866,839.5,834,150,336.51,484,1350
9257,839,844.75,838,145,334.755,483,1339
9258,841.5,850,845,189,336.877,522,1355.5
9259,844,844,850,189,337.439,528,1372
9260,856,856,855,189,338.219,527,1383
9261,861,855,856,183,338.61,522,1383
9262,855,861,861,189,341.305,528,1383
9263,911,867,872,145,344,489,1400
9264,828,872,873,189,345,534,1362
9265,906,867,861,150,342,489,1395
9266,816,855,855,189,343.5,528,1344
9267,856,850,856,183,345,528,1384
9268,861,861,861,183,345,528,1389
9269,861,862,861,184,344,528,1389
9270,867,866,867,183,345,528,1395
9271,878,878,872,183,342,522,1400
9272,872,878,878,189,343,528,1400
9273,883,872,877,178,344,522,1405
9274,911,878,878,145,344,489,1400
9275,884,883,884,144,345,489,1373
9276,872,878,877,150,344,494,1366
9277,839,878,878,189,344,533,1372
9278,894,855,856,150,345,495,1389
9279,861,856,855,145,344,489,1350
9280,856,861,856,150,344,489,1345
9281,828,861,866,183,344,527,1355
9282,894,856,856,145,344,489,1383
9283,856,855,856,144,345,489,1345
9284,811,856,850,189,345,528,1339
9285,900,855,861,144,345,489,1389
9286,816,856,850,184,345,523,1339
9287,884,844,850,144,345,489,1373
9288,811,850,844,183,342,522,1367
9289,872,839,839,150,340,489,1361
9290,861,845,844,189,339,527,1369
9291,850,850,850,189,341.5,527,1377
9292,850,844,850,183,344,527,1377
9293,850,850,845,183,341.5,522,1372
9294,850,850,850,183,339.75,522,1372
9295,850,856,855,189,339.375,527,1377
9296,861,855,856,183,339.188,522,1383
9297,828,833.5,833,188,336.094,527,1355
9298,811,819.25,822,189,337.547,522,1344
9299,811,795.625,794.5,183,335.773,522,1316.5
9300,797,789.812,791.75,194,337.387,528,1316.75
9301,815.5,786.406,789.875,195,340.693,534,1319.375
9302,834,773.703,769.938,144,344,488,1278.688
9303,769.5,759.352,759.969,144,341,477,1252.844
9304,751.75,748.676,746.984,184,337.5,522,1254.422
9305,742.375,738.338,737.492,188,335.75,522,1252.211
9306,732.188,733.169,732.246,183,334.375,517,1248.105
9307,730.094,727.584,730.123,189,336.688,522,1249.053
9308,726.047,724.792,723.562,183,335.344,522,1244.026
9309,716.023,718.396,717.281,183,334.172,517,1236.013
9310,710.512,711.698,711.14,189,333.586,522,1231.507
9311,708.256,705.849,705.57,189,333.293,522,1226.753
9312,701.128,702.925,700.285,183,330.646,516,1218.877
9313,698.064,695.962,694.643,189,329.323,517,1212.438
9314,693.532,692.481,691.821,183,328.662,511,1206.219
9315,688.266,690.741,687.411,183,325.331,511,1200.11
9316,708.133,684.37,682.705,189,323.665,511,1194.555
9317,667.566,680.685,680.353,139,323.333,461,1166.777
9318,675.783,679.343,681.676,189,325.666,512,1180.889
9319,676.892,678.671,676.838,183,323.833,511,1181.944
9320,704.946,683.836,685.919,183,325.917,505,1190.972
9321,704.973,694.418,692.96,139,324.458,467,1178.986
9322,691.486,711.209,712.98,139,326.229,462,1186.993
9323,720.743,728.104,728.49,189,326.615,517,1223.997
9324,738.372,744.552,744.745,184,326.807,511,1247.998
9325,758.186,760.776,764.372,189,330.404,516,1273.999
9326,781.593,780.388,782.186,188,332.202,522,1298
9327,807.296,807.194,807.593,183,332.601,517,1324
9328,833,836.597,833,184,333.3,517,1350
9329,895,866,867,155,336.15,489,1384
9330,861,889,894,183,340.075,522,1383
9331,906,906,911,183,344,527,1433
9332,961,922,923,144,345,489,1450
9333,933,933,933,144,345,489,1422
9334,906,945,950,183,350,533,1439
9335,955,950,950,178,350,528,1483
9336,1000,967,961,145,344,489,1489
9337,967,972,975,150,347,497,1464
9338,967,969,973.5,184,344,528,1482
9339,967,966,972,183,350,533,1500
9340,983,978,978,178,350,528,1511
9341,973,978,978,183,350,533,1506
9342,1005,967,967,145,350,495,1500
9343,933,972,972,184,350,534,1467
9344,962,961,961,183,350,533,1495
9345,1000,961,961,144,350,494,1494
9346,955,956,956,145,350,495,1450
9347,911,950,950,184,350,534,1445
9348,978,938,938,144,350,494,1472
9349,894,934,934,184,350,534,1428
9350,978,939,939,145,350,495,1473
9351,889,933,933,189,350,539,1428
9352,972,928,928,145,350,495,1467
9353,928,933,933,150,350,500,1428
9354,906,939,939,183,350,533,1439
9355,983,944,944,144,350,494,1477
9356,900,945,945,189,350,539,1439
9357,950,944,944,183,350,533,1483
9358,939,945,939,189,344,533,1472
9359,983,939,945,145,350,495,1478
9360,945,950,944,150,344,494,1439
9361,905,939,945,184,350,534,1439
9362,950,955,950,189,345,534,1484
9363,967,956,966,178,355,533,1500
9364,967,972,972,183,355,538,1505
9365,977,983,984,189,356,545,1522
9366,1017,978,972,150,350,500,1517
9367,933,967,972,184,355,539,1472
9368,956,961,961,189,355,544,1500
9369,933,933,928,189,350,539,1472
9370,961,917,922,145,355,500,1461
9371,856,894,889,183,350,533,1389
9372,933,900,895,150,345,495,1428
9373,861,895,900,184,350,534,1395
9374,911,911,916,184,355,539,1450
9375,923,922,917,183,350,533,1456
9376,977,944,944,150,350,500,1477
9377,945,978,984,183,356,539,1484
9378,994,1000,1000,189,356,545,1539
9379,1006,1000,1000,183,356,539,1545
9380,1039,1006,1005,150,355,505,1544
9381,966,1000,1000,184,355,539,1505
9382,1034,994,1000,144,361,505,1539
9383,955,995,995,184,361,545,1500
9384,978,977,972,183,356,539,1517
9385,967,962,967,178,361,539,1506
9386,944,950,944,184,355,539,1483
9387,945,944,945,183,356,539,1484
9388,933,939,938,189,355,544,1477
9389,978,939,939,150,355,505,1483
9390,905,939,939,184,355,539,1444
9391,973,939,939,150,355,505,1478
9392,894,927,933,183,361,544,1438
9393,961,923,917,145,355,500,1461
9394,906,905,906,144,356,500,1406
9395,855,895,894,184,355,539,1394
9396,922,883,878,145,350,495,1417
9397,839,883,883,189,350,539,1378
9398,911,867,867,145,350,495,1406
9399,873,878,878,150,350,500,1373
9400,827,861,855,184,344,528,1355
9401,823,836,830.5,189,344,533,1356
9402,811,815,815.25,189,344.5,528,1339
9403,808,813,813.125,183,345,528,1339
9404,843,826,828.562,189,345,534,1339
9405,878,839,844,150,350,500,1378
9406,817,856,850,189,344,533,1350
9407,866,866,872,189,350,539,1405
9408,878,878,873,189,345,534,1412
9409,884,878,883,183,350,533,1417
9410,888,889,889,184,350,534,1422
9411,884,883,889,183,356,539,1423
9412,922,889,883,150,350,500,1422
9413,833,872,872,189,350,539,1372
9414,867,844.5,847,150,347,489,1356
9415,833.5,824.75,829,184,344,528,1347.5
9416,816.75,812.375,814.5,189,350,539,1339
9417,802.875,798.188,799.25,189,350,539,1339
9418,787.438,785.094,785.625,184,350,534,1322.5
9419,774.719,775.547,773.312,184,350,534,1308.75
9420,764.859,765.773,761.656,188,345,533,1295.875
9421,757.43,754.887,755.828,189,345,528,1286.938
9422,751.215,749.943,749.914,183,345,528,1279.469
9423,744.607,744.472,741.957,183,344,527,1270.234
9424,755.804,736.236,737.479,184,344,523,1263.117
9425,738.902,731.618,729.739,145,344,489,1237.059
9426,711.451,727.309,725.87,150,341,489,1224.029
9427,711.225,719.154,718.935,189,340,527,1231.515
9428,711.113,715.077,711.967,189,336.5,528,1232.257
9429,708.056,710.039,708.984,189,335.25,522,1230.129
9430,729.028,705.019,704.492,189,334.625,523,1226.564
9431,695.514,705.51,707.746,139,336.812,473,1205.282
9432,703.257,708.255,706.373,183,334.906,522,1216.141
9433,723.629,707.127,706.186,183,333.953,516,1219.071
9434,697.814,709.064,708.593,145,333.477,478,1204.035
9435,707.407,712.532,712.797,184,333.738,517,1219.018
9436,720.204,723.266,722.898,183,333.369,517,1234.509
9437,732.602,736.633,736.449,184,333.185,517,1250.754
9438,749.301,748.816,751.725,189,336.092,522,1269.877
9439,791.65,771.408,772.862,184,337.546,523,1293.439
9440,834,788.704,789.431,144,338.273,483,1291.219
9441,825.5,805.352,805.716,184,338.637,523,1318.11
9442,817,822.176,824.858,189,341.318,528,1345
9443,845,839,844,183,344,527,1372
9444,855,855,856,183,345,528,1383
9445,911,873,878,145,350,495,1406
9446,850,889,889,184,350,534,1384
9447,939,900,900,145,350,495,1434
9448,872,911,911,184,350,534,1406
9449,928,927,927,183,350,533,1461
9450,933,934,939,184,355,539,1472
9451,945,944,945,183,356,539,1484
9452,989,950,950,144,356,500,1489
9453,911,950,950,183,356,539,1450
9454,950,950,950,183,356,539,1489
9455,933,939,939,189,356,545,1478
9456,939,928,927,178,355,533,1472
9457,939,905,906,144,356,500,1439
9458,850,889,889,183,356,539,1389
9459,922,884,878,145,350,495,1417
9460,845,883,889,183,356,539,1384
9461,927,894,888,150,350,500,1427
9462,856,895,895,189,350,539,1395
9463,906,900,900,183,350,533,1439
9464,905,911,911,189,350,539,1444
9465,917,911,917,183,356,539,1456
9466,928,928,927,183,355,538,1466
9467,933,939,939,189,355,544,1477
9468,939,939,939,189,355,544,1483
9469,916,916,911,189,350,539,1455
9470,917,911,917,183,356,539,1456
9471,906,906,906,183,356,539,1445
9472,900,900,900,183,356,539,1439
9473,939,900,900,144,356,500,1439
9474,866,906,900,184,350,534,1400
9475,906,911,911,189,350,539,1445
9476,922,916,922,183,356,539,1461
9477,917,917,911,183,350,533,1450
9478,961,928,928,150,350,500,1461
9479,922,922,922,150,350,500,1422
9480,878,911,917,183,356,539,1417
9481,911,911,905,183,350,533,1444
9482,939,900,906,144,356,500,1439
9483,855,895,894,184,355,539,1394
9484,939,905,900,150,350,500,1439
9485,911,911,911,150,350,500,1411
9486,884,917,923,183,356,539,1423
9487,922,928,927,189,355,544,1466
9488,972,933,934,150,356,506,1478
9489,917,950,950,183,356,539,1456
9490,955,961,961,189,356,545,1500
9491,961,961,961,189,356,545,1506
9492,967,961,961,183,356,539,1506
9493,950,950,956,183,362,545,1495
9494,956,962,955,189,355,544,1500
9495,941,938,945,186,362,548,1489
9496,1231.75,950,950,376.25,362,735.25,1498
9497,329.625,956,950,1227.125,356,1587.125,1682.25
9498,1145.312,939,944,1133.062,361,1493.562,2521.625
9499,70.156,922,922,2041.531,361,2402.281,2413.812
9500,504.578,906,906,2473.266,361,2831.641,3306.906
9501,939,894,889,2670.133,356,3026.82,3722.453
9502,916,878,877,2749.066,355,3105.41,3908.727
9503,911,872,873,2782.533,356,3133.205,3982.363
9504,895,883,872,2802.267,345,3152.603,4016.182
9505,878,884,889,2823.133,350,3173.301,4041.091
9506,872,894,894,2825.567,350,3175.651,4067.545
9507,916,900,900,2860.283,350,3210.325,4081.273
9508,850,917,917,2882.642,350,3235.663,4118.636
9509,895,905,911,2882.821,356,3234.331,4125.818
9510,900,878,872,2849.91,350,3200.666,4101.909
9511,911,845,845,2782.955,350,3130.833,4039.955
9512,917,820,822.5,2710.978,345,3059.916,3950.477
9513,872,804.5,805.75,2630.489,350,2979.958,3864.239
9514,878,793.75,794.375,2573.744,350,2923.479,3773.619
9515,816,785.875,783.188,2556.372,350,2903.24,3706.31
9516,824.5,775.938,772.094,2514.186,344,2857.12,3675.155
9517,833,768.969,764.047,2501.593,338.5,2839.56,3621.077
9518,824.5,764.984,765.523,2467.797,338.75,2806.28,3605.039
9519,816,759.992,763.262,2444.898,341.875,2786.64,3569.519
9520,766.5,757.996,753.631,2452.949,345,2790.32,3540.26
9521,785.75,753.998,754.815,2429.475,342,2767.66,3545.13
9522,751.375,746.499,746.908,2428.737,340.5,2767.33,3514.565
9523,747.688,734.25,734.454,2417.369,339.75,2756.165,3501.782
9524,740.844,722.625,725.227,2400.184,341.875,2741.582,3481.391
9525,753.422,711.312,710.113,2358.592,344,2698.791,3451.696
9526,760.211,705.656,705.057,2304.296,341.5,2643.896,3403.848
9527,713.605,699.828,697.028,2290.648,337.75,2627.448,3340.924
9528,728.803,694.414,693.014,2256.324,335.875,2591.724,3320.462
9529,714.401,686.207,688.007,2228.162,337.438,2565.362,3279.731
9530,679.701,679.104,677.504,2227.581,335.719,2563.181,3242.865
9531,670.35,676.052,674.752,2233.291,334.359,2567.59,3237.933
9532,712.675,671.026,670.876,2191.645,334.18,2525.795,3238.466
9533,692.338,666.013,662.938,2165.323,331.09,2496.398,3188.733
9534,682.669,661.006,661.969,2143.661,332.045,2475.699,3158.367
9535,677.334,658.003,658.984,2124.331,333.022,2457.349,3134.683
9536,666.167,660.002,659.992,2118.165,333.011,2451.175,3117.342
9537,666.584,655.001,654.996,2106.583,333.006,2439.587,3106.171
9538,658.292,649.5,649.498,2097.791,333.003,2430.794,3089.085
9539,659.646,646.75,644.249,2084.896,330.501,2415.397,3075.043
9540,654.823,642.875,641.625,2072.948,329.251,2402.198,3057.021
9541,649.911,640.938,643.312,2063.974,331.625,2395.599,3045.511
9542,646.956,642.969,640.656,2059.987,329.313,2389.3,3036.255
9543,642.978,646.484,642.828,2063.493,325.656,2389.15,3032.128
9544,640.989,645.242,646.414,2067.747,326.828,2394.575,3035.564
9545,639.994,647.621,648.207,2075.373,327.414,2402.787,3042.782
9546,616.997,651.811,651.604,2110.187,327.207,2437.394,3054.391
9547,658.499,656.405,656.802,2108.093,327.604,2435.697,3094.195
9548,657.249,661.203,661.401,2112.047,327.802,2439.848,3097.098
9549,653.625,669.601,669.7,2128.023,327.901,2455.924,3109.549
9550,662.812,684.801,684.85,2150.012,327.95,2477.962,3140.774
9551,659.406,709.4,714.425,2200.006,332.975,2532.981,3192.387
9552,668.203,737.7,746.213,2269.503,341.488,2610.991,3279.194
9553,678.602,749.35,748.106,2340.251,350,2680.495,3359.097
9554,708.801,755.175,754.553,2386.626,344.5,2726.248,3435.048
9555,718.4,764.088,763.777,2432.313,341.75,2771.624,3490.024
9556,734.2,529.044,528.888,2227.156,340.375,2566.312,3300.512
9557,772.6,503.522,394.944,1958.078,231.188,2188.656,2961.256
9558,811,421.261,841.972,1643.039,651.594,2294.328,3030.628
9559,816.5,421.63,181.986,1285.52,411.797,1697.164,2476.314
9560,822,385.815,554.993,881.76,580.898,1462.582,2252.157
9561,775,384.408,928,507.38,457.449,964.791,1723.579
9562,740.5,550.704,825,133,398.225,467,1456.289
9563,708.75,633.852,771,144,368.612,483,1328.145
9564,704.375,674.926,741,184,351.306,523,1281.072
9565,716.188,690.463,726,200,345.153,534,1263.036
9566,713.594,703.731,718.5,178,339.077,517,1245.518
9567,706.797,701.866,709.25,184,336.038,517,1231.259
9568,700.898,697.933,701.625,184,334.519,517,1221.13
9569,697.449,693.466,695.312,183,333.76,516,1213.065
9570,687.725,691.233,692.156,178,333.38,511,1206.532
9571,699.362,695.617,696.078,189,333.19,522,1214.266
9572,705.181,705.808,706.539,178,333.595,511,1221.133
9573,722.091,719.904,719.77,183,333.297,517,1235.567
9574,733.045,734.952,734.885,178,333.149,511,1248.283
9575,747.523,747.976,747.942,184,333.074,517,1263.142
9576,759.761,762.988,762.971,183,333.037,516,1278.571
9577,779.881,778.494,781.486,189,336.019,522,1300.285
9578,811.94,794.747,796.243,183,337.509,522,1316.643
9579,844,805.874,806.621,150,338.255,489,1311.321
9580,852.5,816.937,817.311,183,338.627,522,1330.661
9581,861,830.468,833.655,150,341.814,489,1350
9582,850,844,850,144,345,489,1339
9583,816,856,855,184,344,528,1344
9584,856,855,850,183,344,522,1378
9585,883,845,850,145,344,489,1372
9586,817,861,856,189,344,528,1345
9587,855,850,855,184,344,528,1383
9588,856,855,856,183,345,528,1384
9589,844,850,844,189,342,528,1372
9590,889,850,850,150,340.5,489,1378
9591,811,850,850,189,339.75,528,1339
9592,856,856,856,189,339.375,528,1384
9593,856,850,850,183,339.188,522,1378
9594,855,855,855,183,339.094,522,1377
9595,889,850,850,144,342.047,483,1372
9596,811,850,856,183,345,528,1339
9597,856,862,855,189,342,527,1383
9598,866,866,867,189,340.5,528,1394
9599,878,872,872,183,339.75,522,1400
9600,878,878,878,183,342.375,522,1400
9601,872,872,878,183,345,528,1400
9602,878,884,878,189,345,528,1406
9603,889,883,889,183,345,528,1417
9604,883,883,883,183,345,528,1411
9605,878,878,878,183,345,528,1406
9606,861,861,855,183,342,522,1383
9607,850,856,856,189,343.5,528,1378
9608,861,855,861,183,345,528,1389
9609,900,862,855,145,342,483,1383
9610,822,866,867,189,343,528,1350
9611,873,867,872,183,344,527,1400
9612,872,872,873,183,345,528,1400
9613,889,895,894,189,344,533,1422
9614,905,900,900,184,344,528,1433
9615,906,911,906,189,344,528,1434
9616,955,911,916,145,344,489,1444
9617,911,911,917,145,350,495,1406
9618,878,917,917,184,350,534,1412
9619,928,927,922,183,345,528,1456
9620,922,923,928,184,350,534,1456
9621,911,911,905,184,344,528,1439
9622,895,900,900,189,344,533,1428
9623,872,872,872,189,344,533,1405
9624,872,872,873,189,345,534,1406
9625,878,872,872,183,345,528,1406
9626,922,889,883,150,345,489,1411
9627,856,889,895,183,345,528,1384
9628,905,906,905,184,344,528,1433
9629,961,927,922,150,344.5,489,1450
9630,889,928,934,189,345,534,1423
9631,939,934,939,184,350,534,1473
9632,922,927,927,189,350,539,1461
9633,939,939,939,189,350,539,1478
9634,934,934,934,189,350,539,1473
9635,933,927,927,183,350,533,1466
9636,911,911,911,183,350,533,1444
9637,928,895,889,150,344,494,1422
9638,855,894,895,189,345,534,1389
9639,895,889,894,183,350,533,1428
9640,889,895,889,189,344,533,1422
9641,883,877,878,183,345,528,1411
9642,883,878,883,178,350,528,1411
9643,878,889,884,189,345,534,1412
9644,889,883,888,183,350,533,1422
9645,883,884,884,184,350,534,1417
9646,878,883,878,189,345,534,1412
9647,906,886,886,189,345,534,1420
9648,934,889,894,144,350,494,1428
9649,855,895,895,184,350,534,1389
9650,889,894,888,189,344,533,1422
9651,928,889,889,150,344,494,1422
9652,861,900,900,189,344,533,1394
9653,911,911,917,189,350,539,1450
9654,922,917,917,184,350,534,1456
9655,923,922,922,183,350,533,1456
9656,922,922,922,183,350,533,1455
9657,928,933,933,188,350,538,1466
9658,938,934,934,184,350,534,1472
9659,939,939,944,184,355,539,1478
9660,945,944,939,183,350,533,1478
9661,972,933,933,144,350,494,1466
9662,883,923,928,184,355,539,1422
9663,923,922,922,183,355,538,1461
9664,916,917,912,184,350,534,1450
9665,939,905,905,150,350,500,1439
9666,861,895,895,184,350,534,1395
9667,934,900,900,150,350,500,1434
9668,872,905,905,183,350,533,1405
9669,950,917,917,150,350,500,1450
9670,916,916,911,150,345,495,1411
9671,878,917,922,189,350,539,1417
9672,934,928,933,183,355,538,1472
9673,938,939,934,184,350,534,1472
9674,945,944,950,183,356,539,1484
9675,944,945,944,184,355,539,1483
9676,939,944,945,189,356,545,1484
9677,934,928,927,183,355,538,1472
9678,916,917,917,184,355,539,1455
9679,895,894,889,183,350,533,1428
9680,872,872,872,183,350,533,1405
9681,872,872,867,183,345,528,1400
9682,906,867,872,144,350,494,1400
9683,833,872,867,183,345,528,1361
9684,872,873,872,184,344,528,1400
9685,872,877,883,189,350,539,1411
9686,889,889,889,189,350,539,1428
9687,906,900,900,183,350,533,1439
9688,933,895,895,145,350,495,1428
9689,856,900,900,189,350,539,1395
9690,944,905,905,150,350,500,1444
9691,872,906,911,184,355,539,1411
9692,912,911,906,183,350,533,1445
9693,938,900,905,145,355,500,1438
9694,884,883,878,144,350,494,1378
9695,847.5,845,845,184,350,534,1339
9696,811,817,814.5,189,350,539,1350
